	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
544	544	0.001585	8	3	79.73628997802734	46.139034271240234	110.30836486816406	25.515419006347656	6357.876953125	525.8856201171875	972830	37.194847106933594	21.859743118286133	2128.810791015625	1472.079345703125	28.236713409423828	111999.46875	37515.17578125	70.44988250732422	1268130.125	1003084.4375	7.416930675506592	0.03951162099838257	107.07720184326172	25.35386085510254	33.963687896728516	21.698184967041016	20.778593063354492	4444852121170596404	0.009641592102050782	42	4	12500	28	0.43179999999999996	0.5682	1.0	1590115316082828536	True	True	True
553	553	0.01	8	6	80.67723846435547	42.41242218017578	190.10662841796875	43.0028076171875	6508.818359375	9.383286476135254	2298230	67.38684844970703	39.773338317871094	1798.81396484375	1257.59423828125	48.565650939941406	92270.984375	25516.05859375	56.69204330444336	2915243.25	2179096.75	4.367247104644775	0.04223453253507614	186.94210815429688	42.91952896118164	64.22232818603516	39.690059661865234	0.39629870653152466	-5160728813457670496	0.009221651153564454	42	1	12500	60	0.3686400000000001	0.6304	0.99904	1590114432232820873	True	True	True
554	554	0.001585	14	2	97.34742736816406	64.30776977539062	85.97601318359375	20.141143798828125	9476.5205078125	905.4378051757812	1611780	29.879606246948242	16.134258270263672	4135.4892578125	1745.2109375	35.2460823059082	191173.765625	83439.109375	80.68451690673828	2132628.75	1799457.125	9.866536140441895	0.036556683480739594	82.66712188720703	19.904794692993164	26.570714950561523	15.897908210754395	33.09980010986328	-1571988516828905522	0.009470001525878907	42	2	12500	54	0.35750000000000004	0.6425	1.0	1590115503177389074	True	True	True
555	555	0.01	16	6	108.56391143798828	49.2917594909668	209.82870483398438	43.52180862426758	11786.1240234375	5.927303314208984	9156430	74.21945190429688	39.95314407348633	2429.677978515625	1839.3355712890625	51.120845794677734	177343.65625	36575.96875	60.17998123168945	11465010.0	7861286.0	4.0	0.0410679467022419	206.6361846923828	43.43779373168945	71.02692413330078	39.8691291809082	0.24342218041419983	-6151867090777313790	0.008833395385742187	42	1	12500	53	0.35516000000000003	0.6442	0.99936	1590114800109974216	True	True	True
558	558	0.001	8	4	87.15364837646484	46.682064056396484	142.34388732910156	31.47476577758789	7595.7587890625	516.9894409179688	1414630	46.8892822265625	27.803434371948242	2179.215087890625	1908.6668701171875	29.49432945251465	129520.9296875	37174.78125	68.19563293457031	1849084.875	1409143.625	6.001327991485596	0.03910048305988312	139.10226440429688	31.350086212158203	43.64766311645508	27.678756713867188	20.214536666870117	217228522785232791	0.009796194000244141	42	0	12500	30	0.4333	0.5667	1.0	1590115312846712809	True	True	True
559	559	0.00631	14	2	90.85790252685547	59.39491653442383	84.04451751708984	20.0031795501709	8255.158203125	339.7840270996094	1611780	29.776592254638672	16.12689971923828	3527.7568359375	1326.40478515625	35.93902587890625	145415.296875	62154.0625	70.44988250732422	2242858.0	1901275.5	9.287981986999512	0.042728472501039505	80.8916244506836	19.777973175048828	26.623703002929688	15.901693344116211	14.518451690673828	3429072442328821228	0.009315307312011719	42	3	12500	27	0.33520000000000005	0.6648	1.0	1590114894330391304	True	True	True
560	560	0.00631	8	4	75.56181335449219	39.15345764160156	136.16954040527344	31.237289428710938	5709.5888671875	42.72819900512695	1414630	46.14663314819336	27.774869918823242	1532.993408203125	1284.6968994140625	31.745271682739258	78614.9140625	21123.359375	55.06070327758789	1776329.0	1313075.5	4.551111221313477	0.04230302944779396	133.0066375732422	31.11564064025879	42.98373794555664	27.653221130371094	1.8075321912765503	2525459758273194316	0.009271044921875	42	1	12500	25	0.36554	0.6339	0.99944	1590114364622438515	True	True	True
562	562	0.001585	14	3	105.12709045410156	59.213829040527344	120.17495727539062	26.008747100830078	11051.7041015625	467.70458984375	2962430	39.75154495239258	21.987577438354492	3506.27783203125	2495.46826171875	28.290668487548828	215326.171875	68329.3984375	77.92627716064453	3767420.75	2919360.25	6.001327991485596	0.036990534514188766	116.87786102294922	25.84389305114746	36.45445251464844	21.822723388671875	17.300642013549805	7978339655068851090	0.009832507934570313	42	1	12500	21	0.41400000000000003	0.586	1.0	1590115118589950136	True	True	True
563	563	0.00631	12	3	88.08496856689453	48.01838684082031	114.05597686767578	25.70279884338379	7758.9619140625	101.50452423095703	2179230	38.79982376098633	21.939990997314453	2305.765380859375	1565.421875	30.626388549804688	128137.265625	38094.25390625	66.0478744506836	2841888.0	2182744.25	4.998836994171143	0.044213250279426575	110.93724822998047	25.546863555908203	35.68109130859375	21.784053802490234	4.487844944000244	1509510996435988000	0.00903380386352539	42	3	12500	17	0.36082000000000003	0.6391	0.99992	1590114730192678538	True	True	True
564	564	0.001	12	2	93.05197143554688	62.963417053222656	84.61829376220703	20.044164657592773	8658.6708984375	1159.1568603515625	1186530	29.50604820251465	16.107574462890625	3964.39208984375	1610.6619873046875	35.504112243652344	194622.0	89119.890625	89.89849090576172	1563178.875	1332197.875	10.635076522827148	0.03638209402561188	81.30461883544922	19.807472229003906	26.19236946105957	15.87088394165039	42.172550201416016	6884079626664233470	0.00977491683959961	42	0	12500	81	0.37350000000000005	0.6265	1.0	1590115298933124079	True	True	True
565	565	0.003162	16	2	101.19280242919922	65.8196029663086	86.80421447753906	20.200302124023438	10239.986328125	588.1719970703125	2102030	30.208602905273438	16.157756805419922	4332.220703125	1779.5999755859375	35.887054443359375	206573.65625	87407.3984375	80.68451690673828	2829833.5	2378949.0	8.462809562683105	0.039964135736227036	83.58444213867188	19.970317840576172	26.98883056640625	15.927773475646973	23.50578498840332	-5731590468595689123	0.00954488784790039	42	4	12500	32	0.34119999999999995	0.6588	1.0	1590115683423189333	True	True	True
570	570	0.001	12	4	107.00089263916016	56.78160095214844	151.89854431152344	31.84225082397461	11449.19140625	464.48583984375	3171930	49.46620178222656	27.902545928955078	3224.150390625	2792.1435546875	30.12917709350586	230964.75	65056.37890625	80.68451690673828	4073835.75	3071685.75	5.224489688873291	0.038622044026851654	148.6446075439453	31.717100143432617	46.2122688293457	27.777395248413086	17.93939208984375	1341775228232666432	0.00988525634765625	42	0	12500	26	0.42689999999999995	0.5731	1.0	1590115292567724570	True	True	True
572	572	0.001	10	2	86.4323959350586	60.027217864990234	82.52035522460938	19.894311904907227	7470.5595703125	1318.721923828125	826280	29.051597595214844	16.075115203857422	3603.2666015625	1352.8798828125	36.311866760253906	140668.125	67859.484375	75.30709838867188	1121200.75	971157.75	12.819404602050781	0.0370536670088768	79.22496795654297	19.658926010131836	25.756210327148438	15.839729309082031	48.86348342895508	-5818915736647638061	0.009534619750976563	42	2	12500	90	0.37060000000000004	0.6294	1.0	1590116052839862316	True	True	True
577	577	0.01	8	3	70.24583435058594	40.5678596496582	106.08120727539062	25.304059982299805	4934.47802734375	83.64285278320312	972830	37.100059509277344	21.855003356933594	1645.750732421875	990.0902099609375	31.425800323486328	76562.5390625	25549.533203125	62.04591751098633	1257825.5	991847.3125	6.117855548858643	0.04956137761473656	103.07666015625	25.153833389282227	34.095516204833984	21.704776763916016	4.1454548835754395	-2959591463707652910	0.009741244201660157	42	1	12500	20	0.3594200000000001	0.6405	0.99992	1590114119239281044	True	True	True
581	581	0.001	8	6	96.39205932617188	47.512725830078125	204.50692749023438	43.38175964355469	9291.431640625	113.9981689453125	2298230	67.54132080078125	39.77740478515625	2257.45947265625	2327.92724609375	41.34320831298828	139810.984375	33984.9453125	60.17998123168945	2932781.5	2122792.25	5.271451473236084	0.0335729606449604	201.11289978027344	43.29244613647461	64.14728546142578	39.688087463378906	3.827256202697754	-8450065874759005672	0.009718381042480469	42	3	12500	98	0.4196399999999999	0.5802	0.99984	1590167173934752238	True	True	True
582	582	0.001585	10	6	103.54236602783203	49.00350570678711	209.6250457763672	43.516448974609375	10721.021484375	39.545135498046875	3585280	69.4192886352539	39.82682418823242	2401.34326171875	2535.08203125	42.28807067871094	171557.859375	38443.0078125	64.0	4548824.5	3211989.0	4.439431667327881	0.031702928245067596	206.1737060546875	43.42562484741211	65.96794128417969	39.736000061035156	1.2536965608596802	516438601403070554	0.008353195495605469	42	3	12500	96	0.38934	0.6101	0.99944	1590167396808984254	True	True	True
586	586	0.01	12	2	81.5406723022461	54.359832763671875	81.27692413330078	19.80549430847168	6648.8818359375	234.54623413085938	1186530	29.419658660888672	16.101404190063477	2954.9912109375	999.7093505859375	36.54212188720703	113377.7109375	50400.921875	68.19563293457031	1611822.125	1372059.625	8.001708984375	0.04473714157938957	78.16997528076172	19.58357048034668	26.312707901000977	15.87947940826416	10.492928504943848	-2775294095317312987	0.00925822509765625	42	2	12500	26	0.32630000000000003	0.6737	1.0	1590114316415796950	True	True	True
588	588	0.003162	16	6	121.20042419433594	52.28551483154297	219.90914916992188	43.78708267211914	14689.546875	11.145669937133789	9156430	73.65766143798828	39.938358306884766	2733.775390625	2940.69677734375	45.30297088623047	235054.203125	43761.9140625	64.0	11654460.0	7816372.0	3.622725009918213	0.035084743052721024	216.5591583251953	43.69892501831055	70.30767059326172	39.85020065307617	0.39104294776916504	8269298200742140557	0.009599359436035156	42	2	12500	63	0.36841999999999997	0.6311	0.99952	1590167399655198116	True	True	True
589	589	0.00631	14	5	100.08531188964844	45.1037712097168	177.74954223632812	37.55467224121094	10017.0712890625	16.468496322631836	5663730	61.0904541015625	33.90907669067383	2034.3499755859375	1845.3851318359375	40.83572769165039	141993.484375	28854.3203125	56.69204330444336	7561087.5	5310810.0	6.059171676635742	0.0335209034383297	174.3539581298828	37.44856262207031	57.69486999511719	33.80296325683594	0.5520389080047607	-3470121482614085118	0.008578309936523438	42	0	12500	42	0.35142000000000007	0.6473	0.99872	1590114406986224255	True	True	True
591	591	0.001	14	6	126.9919662475586	60.347774505615234	223.96600341796875	43.89384078979492	16126.962890625	75.57347869873047	7014380	72.86553955078125	39.91751480102539	3641.853759765625	3800.01416015625	42.140602111816406	274968.59375	62111.17578125	68.19563293457031	8852697.0	6250184.0	4.589275360107422	0.03191863372921944	220.5214385986328	43.80319595336914	69.42097473144531	39.826866149902344	2.4122023582458496	-8848986184548619366	0.009842375030517578	42	2	12500	106	0.3983000000000001	0.6013	0.9996	1590167158508084142	True	True	True
592	592	0.00631	14	4	99.24616241455078	48.000038146972656	148.3929443359375	31.707420349121094	9849.80078125	24.684022903442383	4313080	49.560951232910156	27.906190872192383	2304.00390625	2008.3929443359375	32.74748229980469	157618.328125	36885.5703125	64.0	5582607.0	4020385.25	4.0	0.042628370225429535	145.23770141601562	31.5860652923584	46.40571594238281	27.784835815429688	1.0522396564483643	-2289228439678869417	0.009863822784423827	42	2	12500	19	0.34536	0.654	0.99936	1590114753325901916	True	True	True
593	593	0.001585	10	4	94.92919158935547	49.77960968017578	146.49435424804688	31.6343994140625	9011.55078125	288.169921875	2205780	47.97551345825195	27.845212936401367	2478.009765625	2196.9228515625	29.98082733154297	153658.671875	42268.8984375	68.19563293457031	2911681.5	2201980.5	5.465774059295654	0.03793257474899292	143.222412109375	31.508554458618164	44.70356750488281	27.71936798095703	10.93102741241455	828852094380295083	0.008587784881591797	42	3	12500	24	0.39559999999999995	0.6044	1.0	1590115470386745502	True	True	True
595	595	0.01	14	4	94.07450103759766	44.52545928955078	145.63760375976562	31.6014461517334	8850.01171875	14.860835075378418	4313080	49.50753402709961	27.904136657714844	1982.5166015625	1663.7156982421875	33.4375	129224.9296875	28964.705078125	58.396968841552734	5473789.0	3865244.25	4.031434059143066	0.042217858135700226	142.47268676757812	31.479719161987305	46.342620849609375	27.782407760620117	0.6273926496505737	3200184347896181811	0.009839507141113282	42	3	12500	21	0.33704	0.6616	0.99864	1590114775572585464	True	True	True
596	596	0.01	8	6	80.65746307373047	43.15632629394531	190.23611450195312	43.0062141418457	6505.6279296875	8.497627258300781	2298230	67.5013656616211	39.77635192871094	1862.4683837890625	1266.4024658203125	48.686553955078125	87032.1875	24931.369140625	53.498775482177734	2925977.25	2210017.25	4.870392322540283	0.04310418665409088	187.09197998046875	42.9234733581543	64.35723114013672	39.69361114501953	0.3662833273410797	-5160728813457670496	0.009894726257324219	42	2	12500	61	0.38234	0.6167	0.99904	1590114772468375973	True	True	True
598	598	0.003162	10	5	91.10184478759766	43.345951080322266	172.87921142578125	37.40247344970703	8299.544921875	25.176191329956055	2895530	58.21943664550781	33.819358825683594	1878.871826171875	1812.61328125	37.606040954589844	124888.1171875	28289.09375	60.17998123168945	3975401.0	2903586.25	6.2378106117248535	0.03278062492609024	169.46128845214844	37.2956657409668	54.801517486572266	33.712547302246094	0.8252913355827332	-7816096414355022837	0.009733388366699219	42	0	12500	52	0.37182000000000004	0.6265	0.99832	1590114576230693157	True	True	True
599	599	0.001	10	4	97.32428741455078	51.67084884643555	147.62464904785156	31.677871704101562	9472.017578125	498.1427307128906	2205780	48.276695251464844	27.856796264648438	2669.876708984375	2342.364990234375	29.26245880126953	172454.375	48625.203125	72.81777954101562	2855571.25	2159453.25	5.516034126281738	0.038857851177453995	144.37680053710938	31.552953720092773	45.02885055541992	27.73187828063965	19.35675621032715	2885509863050597092	0.009587764739990234	42	1	12500	30	0.4275	0.5725	1.0	1590115520174004876	True	True	True
601	601	0.003162	8	3	76.54341125488281	43.7226448059082	109.05270385742188	25.452634811401367	5858.89404296875	291.72906494140625	972830	36.93693542480469	21.846847534179688	1911.669677734375	1324.771728515625	28.557506561279297	99909.296875	32613.42578125	68.19563293457031	1272333.625	1001030.8125	6.553599834442139	0.04229918494820595	105.88971710205078	25.29448699951172	33.773948669433594	21.688697814941406	12.3399019241333	-7355835387290159384	0.00951889907836914	42	3	12500	22	0.38670000000000004	0.6133	1.0	1590114735128864804	True	True	True
604	604	0.001585	8	4	84.80751037597656	44.852108001708984	141.3119659423828	31.435075759887695	7192.31591796875	319.6889343261719	1414630	46.630645751953125	27.793485641479492	2011.71142578125	1792.24560546875	29.766942977905273	115098.5390625	32208.8984375	64.0	1856238.375	1407355.25	5.516034126281738	0.04122627153992653	138.123291015625	31.312435150146484	43.44196701049805	27.67084503173828	13.179582595825195	-3178737438246148975	0.009887301177978515	42	2	12500	26	0.40484	0.595	0.99984	1590115060011827565	True	True	True
606	606	0.001585	16	4	119.57413482666016	61.4205436706543	157.43600463867188	32.05522918701172	14297.974609375	240.8196258544922	5629230	50.971923828125	27.960458755493164	3772.48291015625	3357.56787109375	30.59708023071289	288427.90625	76116.8671875	80.68451690673828	7386935.0	5516344.5	4.870392322540283	0.038283802568912506	154.17327880859375	31.92974090576172	47.70919418334961	27.83496856689453	9.219491004943848	-4279180479798122718	0.008875854797363282	42	0	12500	23	0.3901	0.6099	1.0	1590115110528719343	True	True	True
607	607	0.003162	10	4	89.8734359741211	45.81525802612305	144.17428588867188	31.545166015625	8077.234375	101.83973693847656	2205780	47.71879577636719	27.835338592529297	2099.037841796875	1889.4788818359375	30.836326599121094	125311.3515625	32580.6796875	62.04591751098633	2870170.25	2129437.75	4.551111221313477	0.040757931768894196	140.97418212890625	31.42208480834961	44.51869201660156	27.712257385253906	4.150777339935303	2235019809354273429	0.008930215148925781	42	1	12500	21	0.37163999999999997	0.6282	0.99984	1590114712418380997	True	True	True
609	609	0.001585	14	2	97.68538665771484	64.64795684814453	86.02344512939453	20.14453125	9542.4345703125	940.7947387695312	1611780	29.862112045288086	16.133007049560547	4179.359375	1764.129150390625	35.17141342163086	179674.859375	78705.4296875	75.30709838867188	2146583.5	1814866.375	10.239999771118164	0.038739509880542755	82.77255249023438	19.912324905395508	26.611217498779297	15.900801658630371	36.44593048095703	-1571988516828905522	0.009917216491699219	42	0	12500	54	0.37160000000000004	0.6284	1.0	1590114933854826213	True	True	True
611	611	0.003162	12	6	105.98096466064453	47.74105453491211	210.64114379882812	43.543190002441406	11231.9658203125	12.806490898132324	5157330	70.9005126953125	39.86580276489258	2279.20849609375	2361.7353515625	44.297733306884766	159212.21875	32324.697265625	56.69204330444336	6591169.0	4540924.5	3.8778698444366455	0.03774989768862724	207.36436462402344	43.45695495605469	67.62374114990234	39.779571533203125	0.4834437072277069	-5887905545788027288	0.00942692642211914	42	4	12500	64	0.37115999999999993	0.6286	0.99976	1590116734994597857	True	True	True
613	613	0.003162	16	4	113.24343872070312	55.739017486572266	154.90444946289062	31.957862854003906	12824.078125	76.28742218017578	5629230	50.55733108520508	27.94451332092285	3106.837890625	2866.57958984375	30.958715438842773	218658.046875	52989.7421875	68.19563293457031	7378213.5	5387996.0	3.9689321517944336	0.04253509268164635	151.7470245361328	31.836423873901367	47.399906158447266	27.823074340820312	3.2448925971984863	-3898319721660655299	0.009962773742675781	42	0	12500	17	0.35736	0.6424	0.99976	1590114752510001659	True	True	True
615	615	0.003162	14	3	100.94471740722656	55.7393684387207	118.87211608886719	25.943605422973633	10189.837890625	251.58193969726562	2962430	39.60808563232422	21.980403900146484	3106.87744140625	2188.398681640625	29.636798858642578	191863.34375	58514.0703125	75.30709838867188	3874040.0	2996656.0	5.367293834686279	0.04146777093410492	115.68927764892578	25.78446388244629	36.42524719238281	21.82126235961914	10.432541847229004	-1532375267845160861	0.009952924499511719	42	3	12500	17	0.38322	0.6167	0.99992	1590115163939882972	True	True	True
616	616	0.001585	14	6	121.97978973388672	55.744998931884766	221.07989501953125	43.817893981933594	14879.0703125	30.71253776550293	7014380	72.3941421508789	39.90510940551758	3107.50537109375	3388.994140625	42.229896545410156	238086.625	49741.58984375	64.0	8857074.0	6118146.0	4.0	0.031463880091905594	217.62098693847656	43.72686767578125	68.93522644042969	39.814083099365234	0.966335654258728	-1144163114263428380	0.008664430389404296	42	2	12500	78	0.38586	0.6139	0.99976	1590167175199170026	True	True	True
617	617	0.001585	14	5	113.31844329833984	53.37594985961914	185.82513427734375	37.807037353515625	12841.0703125	45.55160140991211	5663730	60.74560546875	33.89830017089844	2848.99267578125	2936.154296875	36.115638732910156	212052.859375	47063.9921875	66.0478744506836	7932052.5	5805981.5	7.111111164093018	0.02697296068072319	182.21221923828125	37.694129943847656	57.132686614990234	33.785396575927734	1.2286615371704102	3338273222842280724	0.009169207153320312	42	4	12500	51	0.38342	0.6149	0.99832	1590116965430682259	True	True	True
618	618	0.003162	10	4	90.09136199951172	46.124534606933594	144.2740020751953	31.548999786376953	8116.4541015625	106.20730590820312	2205780	47.81138610839844	27.838899612426758	2127.47265625	1880.2496337890625	30.952186584472656	125919.703125	33021.74609375	62.04591751098633	2918794.25	2182800.75	5.271451473236084	0.042770080268383026	141.12208557128906	31.427772521972656	44.65946960449219	27.71767234802246	4.542494773864746	2235019809354273429	0.00993480438232422	42	4	12500	21	0.3769600000000001	0.6224	0.99936	1590115128380148922	True	True	True
619	619	0.00631	8	4	75.98851013183594	39.33890151977539	136.28952026367188	31.241905212402344	5774.2548828125	43.10144805908203	1414630	46.227088928222656	27.777965545654297	1547.549072265625	1294.6663818359375	32.113319396972656	81860.015625	21954.884765625	56.69204330444336	1785193.0	1321299.125	4.551111221313477	0.044313348829746246	133.1730499267578	31.122039794921875	43.110618591308594	27.658100128173828	1.9099695682525635	2525459758273194316	0.009230723419189454	42	2	12500	22	0.36694000000000004	0.6325	0.99944	1590114503834318606	True	True	True
620	620	0.00631	14	5	100.69823455810547	46.169677734375	177.70486450195312	37.55327606201172	10140.1357421875	15.361799240112305	5663730	61.278404235839844	33.91495132446289	2131.63916015625	1843.622802734375	41.631805419921875	148059.75	31141.783203125	58.396968841552734	7448893.5	5247179.0	5.224489688873291	0.036968160420656204	174.40716552734375	37.450225830078125	57.98070526123047	33.81189727783203	0.5678974390029907	-3470121482614085118	0.008853453521728515	42	1	12500	41	0.36219999999999997	0.6366	0.9988	1590114791472828941	True	True	True
622	622	0.00631	10	4	84.30216217041016	42.228118896484375	141.05612182617188	31.425235748291016	7106.8544921875	32.807315826416016	2205780	47.47838592529297	27.826091766357422	1783.214111328125	1538.291259765625	31.92413902282715	97848.5390625	24567.69140625	55.06070327758789	2786876.75	2026916.375	4.127992153167725	0.040125522762537	137.8403778076172	31.30155372619629	44.26264190673828	27.702409744262695	1.316410779953003	3882904860782726600	0.008176261749267577	42	3	12500	21	0.35030000000000006	0.6493	0.9996	1590114642768368949	True	True	True
625	625	0.00631	16	5	107.50779724121094	47.72404098510742	181.20733642578125	37.66272735595703	11557.9267578125	14.642796516418457	7392830	62.14344787597656	33.94198226928711	2277.583984375	2053.4609375	41.51118087768555	173910.4375	34287.72265625	60.17998123168945	9938952.0	6945985.5	6.001327991485596	0.03663145378232002	177.90048217773438	37.559391021728516	58.83660125732422	33.83864212036133	0.5363869071006775	6902157606496405152	0.00817353530883789	42	0	12500	35	0.35022	0.6489	0.99912	1590114390441918202	True	True	True
626	626	0.01	10	4	80.36016845703125	40.33445358276367	138.72157287597656	31.335445404052734	6457.7568359375	20.848337173461914	2205780	47.69081115722656	27.83426284790039	1626.8682861328125	1289.1998291015625	33.815406799316406	94299.828125	23772.509765625	58.396968841552734	2748898.25	1991188.25	4.2622270584106445	0.04335873946547508	135.5833282470703	31.214744567871094	44.55256271362305	27.713560104370117	0.9039576649665833	8705854758196026119	0.009782851257324218	42	1	12500	23	0.34436	0.6546	0.99896	1590114174732139920	True	True	True
630	630	0.01	16	4	100.19428253173828	46.4423942565918	148.41464233398438	31.708255767822266	10038.89453125	13.429224014282227	5629230	50.33014678955078	27.935775756835938	2156.89599609375	1833.7296142578125	33.82935333251953	151056.609375	32471.97265625	60.17998123168945	7160944.0	5002775.5	3.8778698444366455	0.04225773364305496	145.25067138671875	31.586565017700195	47.16617965698242	27.814083099365234	0.5674886107444763	-5507333751871766013	0.009058873138427735	42	1	12500	19	0.34696000000000005	0.6524	0.99936	1590114408510736256	True	True	True
635	635	0.01	14	5	97.0531997680664	45.09450912475586	174.91371154785156	37.4660530090332	9419.326171875	13.998147964477539	5663730	61.628944396972656	33.9259033203125	2033.5147705078125	1569.02978515625	44.43156051635742	137536.453125	29709.2421875	58.396968841552734	7333033.5	5169079.0	5.888097763061523	0.038434095680713654	171.6549072265625	37.36421585083008	58.37013244628906	33.824066162109375	0.5380061864852905	-5083040002587004113	0.008963221435546875	42	2	12500	32	0.34446	0.6541	0.99856	1590114916597742995	True	True	True
637	637	0.001	14	5	117.12456512451172	56.6806640625	188.16635131835938	37.88019943237305	13718.1650390625	106.9293441772461	5663730	60.951751708984375	33.90474319458008	3212.69775390625	3246.5703125	35.32366180419922	233901.265625	54794.53125	68.19563293457031	8106985.0	6057146.5	9.513136863708496	0.027625316753983498	184.57733154296875	37.768043518066406	57.362728118896484	33.79258346557617	2.9539568424224854	-6052492033030106880	0.009983348388671875	42	4	12500	71	0.40279999999999994	0.5956	0.9984	1590117641482030927	True	True	True
638	638	0.001	16	4	123.90108489990234	65.57209014892578	158.78250122070312	32.107017517089844	15351.48046875	456.9111328125	5629230	51.1947135925293	27.96902847290039	4299.69921875	3680.644775390625	30.34491729736328	320836.21875	89876.5859375	83.59183502197266	7169955.0	5383083.5	4.95546293258667	0.03716403990983963	155.49008178710938	31.980388641357422	47.90229797363281	27.842395782470703	16.980663299560547	5812349128615729751	0.009762322387695312	42	3	12500	24	0.41990000000000005	0.5801	1.0	1590116290035454770	True	True	True
639	639	0.001	14	6	127.18740844726562	60.456932067871094	224.09963989257812	43.89735794067383	16176.638671875	77.72665405273438	7014380	72.82080841064453	39.91633605957031	3655.040771484375	3826.51171875	41.52478790283203	267129.65625	60373.44140625	66.0478744506836	8806432.0	6204831.0	4.331812858581543	0.029202336445450783	220.56613159179688	43.80437088012695	69.28730010986328	39.82334899902344	2.2697999477386475	-8848986184548619366	0.008888932342529297	42	1	12500	92	0.402	0.5976	0.9996	1590167517047714496	True	True	True
645	645	0.001	10	4	97.30366516113281	51.80022048950195	147.61964416503906	31.67767906188965	9468.0029296875	489.02716064453125	2205780	48.28330612182617	27.8570499420166	2683.26318359375	2335.9462890625	29.973426818847656	172381.3125	48868.890625	72.81777954101562	2842863.5	2149724.0	5.178153038024902	0.038036640733480453	144.35043334960938	31.55194091796875	45.01409912109375	27.731311798095703	18.600950241088867	2885509863050597092	0.009250529022216797	42	2	12500	29	0.4275	0.5725	1.0	1590115740992462269	True	True	True
646	646	0.001	8	2	79.8616714477539	57.55116653442383	80.05014038085938	19.717866897583008	6377.88671875	1577.499267578125	531030	28.324127197265625	16.023151397705078	3312.13720703125	1138.072021484375	36.821319580078125	116127.46875	60317.1875	72.81777954101562	743072.8125	656490.3125	16.0	0.03843548148870468	76.79136657714844	19.485097885131836	25.065353393554688	15.790382385253906	60.6319465637207	2870264491309729402	0.009661027526855468	42	3	12500	105	0.38749999999999996	0.6125	1.0	1590116144239730206	True	True	True
647	647	0.001585	16	3	112.7504653930664	63.66628646850586	122.5841064453125	26.12920570373535	12712.669921875	467.3311462402344	3865630	40.38786697387695	22.019393920898438	4053.395751953125	2838.72998046875	29.04340362548828	275438.96875	87837.6484375	86.65917205810547	4929761.5	3827716.25	6.117855548858643	0.035826440900564194	119.25503540039062	25.962751388549805	37.058799743652344	21.85293960571289	16.74281120300293	-7410018531192978725	0.009112890167236327	42	1	12500	20	0.4143	0.5857	1.0	1590115309113941214	True	True	True
648	648	0.003162	8	6	87.36775970458984	42.03987503051758	197.1294708251953	43.187618255615234	7633.126953125	16.802398681640625	2298230	67.01972961425781	39.763675689697266	1767.3511962890625	1712.6126708984375	43.730934143066406	108205.8203125	25070.138671875	56.69204330444336	2991565.75	2154088.75	4.551111221313477	0.03651377558708191	193.8194122314453	43.10050964355469	63.70966339111328	39.676570892333984	0.613519012928009	-1252705006775983989	0.009522483520507812	42	2	12500	72	0.38328000000000007	0.6164	0.99968	1590115452552144279	True	True	True
650	650	0.001585	14	3	105.68529510498047	59.911102294921875	120.30963134765625	26.01548194885254	11169.3837890625	498.98052978515625	2962430	39.842437744140625	21.992122650146484	3589.34033203125	2505.30810546875	29.412883758544922	225320.671875	72422.6640625	80.68451690673828	3845719.0	3007130.5	6.893990993499756	0.03614700585603714	116.98947143554688	25.84947395324707	36.52227783203125	21.826114654541016	18.036651611328125	7978339655068851090	0.009169886322021484	42	3	12500	20	0.4145	0.5855	1.0	1590115457036939279	True	True	True
652	652	0.00631	10	3	80.70868682861328	44.74577331542969	111.06648254394531	25.55332374572754	6513.892578125	117.93187713623047	1516030	37.9048957824707	21.895244598388672	2002.184326171875	1356.514892578125	30.01974868774414	104243.7890625	32056.4609375	64.0	1984990.0	1539376.875	5.671043872833252	0.044134121388196945	107.94596099853516	25.39729881286621	34.78437423706055	21.739219665527344	5.204820156097412	-2691622468533697284	0.009210042419433594	42	0	12500	18	0.36960000000000004	0.6304	1.0	1590114224225209386	True	True	True
655	655	0.003162	14	4	106.64539337158203	53.516357421875	152.052490234375	31.848173141479492	11373.2421875	90.22248077392578	4313080	49.91637420654297	27.91986083984375	2864.00048828125	2539.52001953125	32.08149719238281	187816.109375	47311.8125	66.0478744506836	5655291.0	4172197.0	4.331812858581543	0.0366683155298233	148.74664306640625	31.721025466918945	46.610530853271484	27.792713165283203	3.3083062171936035	549308750305819387	0.007127792816162109	42	3	12500	19	0.36197999999999997	0.6377	0.99968	1590115262005504585	True	True	True
