	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
319	319	0.01	10	6	88.12394714355469	41.48537063598633	196.55828857421875	43.172584533691406	7765.8291015625	7.825346946716309	3585280	68.94941711425781	39.814456939697266	1721.035888671875	1464.5394287109375	45.84859085083008	103886.328125	23039.060546875	53.498775482177734	4538997.5	3192972.5	4.0	0.04028097540140152	193.34640502929688	43.08806228637695	65.73754119873047	39.72993469238281	0.315212607383728	-8999065712151771232	0.009052765502929688	42	2	6250	68	0.45819999999999994	0.541	0.9992	1590114085759443219	True	True	True
320	320	0.01	8	2	69.72857666015625	47.70296859741211	77.24138641357422	19.517242431640625	4862.07421875	333.3873596191406	531030	27.757930755615234	15.982709884643555	2275.573486328125	833.2030029296875	33.057281494140625	77814.0078125	36429.9921875	64.0	694512.3125	594192.125	7.037611961364746	0.04326339438557625	74.10093688964844	19.292924880981445	24.617483139038086	15.758391380310059	14.423468589782715	-5783648748449743143	0.009633316955566407	42	1	6250	34	0.38939999999999997	0.6106	1.0	1590113079532146759	True	True	True
321	321	0.001	8	5	89.26309967041016	43.98711013793945	171.97560119628906	37.374237060546875	7967.90283203125	144.7193603515625	1856430	56.446197509765625	33.76394271850586	1934.8658447265625	2024.8984375	33.41889953613281	112949.90625	27443.634765625	56.69204330444336	2630855.25	1976397.125	8.861005783081055	0.027009883895516396	168.36404418945312	37.261375427246094	52.83464431762695	33.65108108520508	3.90885329246521	5529611871160931686	0.009658416748046876	42	3	6250	109	0.48506000000000005	0.5135	0.99856	1590114687537666587	True	True	True
322	322	0.003162	12	4	100.42725372314453	50.203426361083984	149.11642456054688	31.735246658325195	10085.634765625	125.54986572265625	3171930	48.54656219482422	27.867176055908203	2520.3837890625	2425.3330078125	28.54018211364746	161390.9375	40346.96484375	64.0	4167225.5	3070703.75	4.2622270584106445	0.037791281938552856	145.8407440185547	31.60926055908203	45.2708854675293	27.741188049316406	4.744690418243408	-6747634100443282140	0.008301178131103516	42	1	6250	22	0.4606	0.5394	1.0	1590113578305664118	True	True	True
324	324	0.001	12	2	92.0159683227539	60.838321685791016	84.46780395507812	20.033414840698242	8466.9375	1022.6925659179688	1186530	29.349334716796875	16.09638214111328	3701.3017578125	1650.325927734375	33.42063522338867	176962.6875	77370.59375	83.59183502197266	1533700.75	1289039.375	10.239999771118164	0.03441662713885307	81.09858703613281	19.792757034301758	25.980119705200195	15.855722427368164	35.197628021240234	6884079626664233470	0.00984722900390625	42	2	6250	106	0.4286	0.5714	1.0	1590114363665462411	True	True	True
326	326	0.003162	12	2	88.6710433959961	57.7281608581543	83.58155059814453	19.970111846923828	7862.55517578125	654.1956176757812	1186530	28.970409393310547	16.06931495666504	3332.54052734375	1494.46240234375	31.677051544189453	129847.078125	55047.640625	66.0478744506836	1528394.375	1274602.25	7.416930675506592	0.035257697105407715	80.23648071289062	19.731178283691406	25.625337600708008	15.830381393432617	23.065431594848633	-1575375827339164790	0.009144554595947266	42	4	6250	46	0.4022	0.5978	1.0	1590114032551590011	True	True	True
327	327	0.003162	8	4	81.45524597167969	41.41731643676758	139.36940002441406	31.360361099243164	6634.95751953125	130.26058959960938	1414630	45.9348030090332	27.7667236328125	1715.394287109375	1648.639892578125	27.72728729248047	99843.6875	25828.884765625	60.17998123168945	1827594.5	1351004.25	4.403117656707764	0.040586791932582855	136.1650848388672	31.237117767333984	42.730491638183594	27.64348030090332	5.286859512329102	6667259706609207292	0.008811397247314454	42	0	6250	30	0.47773999999999994	0.5221	0.99984	1590113329191716983	True	True	True
328	328	0.00631	12	5	93.22402954101562	41.254730224609375	173.42648315429688	37.419578552246094	8690.720703125	18.311195373535156	4164630	59.3113899230957	33.85348129272461	1701.9527587890625	1715.927978515625	37.75349807739258	116256.4453125	22783.828125	53.498775482177734	5809420.0	4117329.75	8.181517601013184	0.03617120534181595	170.10699462890625	37.31584167480469	55.99189758300781	33.74974822998047	0.6623379588127136	-8815328846251384062	0.009884547271728515	42	4	6250	51	0.45358	0.5453	0.99888	1590167172838028852	True	True	True
329	329	0.00631	8	6	82.26913452148438	38.83570098876953	192.46804809570312	43.06494903564453	6768.2109375	10.549209594726562	2298230	66.37423706054688	39.74668884277344	1508.21142578125	1444.06298828125	42.401649475097656	85584.25	19087.4765625	50.567901611328125	2944677.5	2085346.25	4.2622270584106445	0.039824478328228	189.24478149414062	42.980125427246094	63.150962829589844	39.661869049072266	0.42011675238609314	1763337119348467370	0.009730289611816406	42	2	6250	81	0.4562400000000001	0.5428	0.99904	1590113839766183840	True	True	True
330	330	0.001	16	3	117.44606018066406	68.06507873535156	123.60865783691406	26.18043327331543	13793.578125	765.47998046875	3865630	40.67822265625	22.033910751342773	4632.8544921875	3146.29345703125	28.55232810974121	310026.4375	104142.65625	89.89849090576172	4702280.5	3650335.25	6.619630813598633	0.03139835596084595	120.14765930175781	26.007383346557617	37.21722412109375	21.86086082458496	24.034812927246094	-800326134437226231	0.00978874771118164	42	4	6250	34	0.49450000000000005	0.5055	1.0	1590114806502505816	True	True	True
331	331	0.00631	12	5	93.29291534423828	40.979217529296875	173.51882934570312	37.422462463378906	8703.568359375	16.02255630493164	4164630	59.20481872558594	33.85015106201172	1679.29638671875	1730.4217529296875	37.38409423828125	116428.2890625	22480.8046875	53.498775482177734	5736958.5	4029415.25	7.185768127441406	0.0328049436211586	170.10165405273438	37.315677642822266	55.78764343261719	33.74336242675781	0.5256190896034241	-8815328846251384062	0.009636484832763671	42	3	6250	44	0.43999999999999995	0.5584	0.9984	1590167331298228259	True	True	True
335	335	0.001585	12	5	105.67974853515625	49.43720245361328	181.78761291503906	37.68086242675781	11168.2099609375	54.491615295410156	4164630	59.33142852783203	33.85410690307617	2444.037109375	2667.27294921875	33.69606018066406	168046.4375	36791.3125	60.17998123168945	5995597.0	4418316.5	9.399548530578613	0.030653979629278183	178.30262756347656	37.571956634521484	55.846435546875	33.745201110839844	1.6703848838806152	-6638578279246172353	0.00965266098022461	42	0	6250	70	0.47596000000000005	0.5234	0.99936	1590113684194421496	True	True	True
340	340	0.001	14	2	98.96368408203125	64.83246612548828	86.3572998046875	20.168378829956055	9793.8115234375	1006.99072265625	1611780	29.749378204345703	16.124956130981445	4203.2490234375	1917.010009765625	32.909263610839844	197573.15625	84805.203125	80.68451690673828	2035323.75	1695446.625	8.462809562683105	0.033051058650016785	82.94760131835938	19.924829483032227	26.339675903320312	15.8814058303833	33.28211212158203	3578242393471216772	0.009624510955810546	42	1	6250	98	0.43210000000000004	0.5679	1.0	1590114123531767023	True	True	True
342	342	0.01	10	4	81.41468811035156	38.93342208862305	139.19085693359375	31.35349464416504	6628.3515625	19.700687408447266	2205780	46.884315490722656	27.80324363708496	1515.8114013671875	1425.6533203125	30.35550308227539	91261.1640625	20886.154296875	55.06070327758789	2784296.75	1973401.875	3.8482112884521484	0.04410804063081741	136.0697479248047	31.23345184326172	43.76320266723633	27.68320083618164	0.8689587116241455	8705854758196026119	0.00948828857421875	42	4	6250	24	0.44696	0.5524	0.99936	1590113306794846745	True	True	True
343	343	0.001	8	4	88.49118041992188	47.458126068115234	142.60748291015625	31.48490333557129	7830.6884765625	577.5116577148438	1414630	46.799034118652344	27.799962997436523	2252.27392578125	2001.5281982421875	28.334060668945312	129320.9296875	37210.30859375	66.0478744506836	1804441.125	1365380.125	5.566990375518799	0.03546256199479103	139.26820373535156	31.356470108032227	43.459754943847656	27.67152976989746	20.48004150390625	217228522785232791	0.009487001953125	42	0	6250	39	0.5184	0.4816	1.0	1590113851912600342	True	True	True
344	344	0.00631	8	4	76.70205688476562	37.89006805419922	136.5813446044922	31.253128051757812	5883.2060546875	43.72197341918945	1414630	45.571563720703125	27.75275230407715	1435.6572265625	1398.325927734375	28.620086669921875	78706.796875	19222.20703125	53.498775482177734	1794314.0	1297397.125	4.0	0.04254726320505142	133.42420959472656	31.13170051574707	42.414424896240234	27.631324768066406	1.8602502346038818	2525459758273194316	0.009777593078613282	42	3	6250	24	0.44418	0.5555	0.99968	1590113410364791217	True	True	True
345	345	0.01	12	3	85.89425659179688	45.03316879272461	112.88184356689453	25.644092559814453	7377.82421875	59.04118728637695	2179230	38.239280700683594	21.911964416503906	2027.9862060546875	1504.343505859375	28.182863235473633	107731.3984375	29627.837890625	58.396968841552734	2873441.0	2171959.0	4.912651538848877	0.041359156370162964	109.69638061523438	25.484819412231445	35.05381774902344	21.7526912689209	2.4418935775756836	4237752798273886085	0.008332081909179688	42	4	6250	17	0.43089999999999995	0.5691	1.0	1590113269721570554	True	True	True
346	346	0.001585	14	5	114.91879272460938	53.720272064208984	186.58839416503906	37.83088684082031	13206.330078125	55.403114318847656	5663730	60.61112976074219	33.89409637451172	2885.867919921875	3109.8994140625	34.23687744140625	211322.078125	46194.703125	64.0	8128710.0	5981207.5	8.964946746826172	0.031112052500247955	183.1182403564453	37.72244644165039	57.140968322753906	33.7856559753418	1.7237046957015991	3338273222842280724	0.009877286834716796	42	3	6250	61	0.47056	0.5288	0.99936	1590115046347991308	True	True	True
347	347	0.00631	10	3	82.42266845703125	44.8074836730957	111.61227416992188	25.58061408996582	6793.49609375	143.53358459472656	1516030	37.58742141723633	21.879371643066406	2007.7109375	1498.2578125	27.504974365234375	99200.671875	29331.826171875	58.396968841552734	1984052.125	1523599.125	5.224489688873291	0.04051607847213745	108.40621948242188	25.420310974121094	34.38136672973633	21.71906852722168	5.815418243408203	-2691622468533697284	0.009147243041992187	42	0	6250	20	0.4448	0.5552	1.0	1590113488773934998	True	True	True
349	349	0.001	10	4	99.42559051513672	53.48619079589844	147.9769287109375	31.691421508789062	9885.447265625	577.7080688476562	2205780	48.24321365356445	27.85550880432129	2860.77294921875	2466.34521484375	29.01214599609375	179979.984375	52099.66015625	72.81777954101562	2794340.5	2112683.25	5.224489688873291	0.03363223373889923	144.58465576171875	31.56094741821289	44.85094451904297	27.72503662109375	19.42961311340332	2885509863050597092	0.00970065185546875	42	4	6250	38	0.51488	0.4848	0.99968	1590114339261505962	True	True	True
351	351	0.003162	14	3	102.96876525878906	56.87297058105469	119.2890625	25.964452743530273	10602.5673828125	302.1763610839844	2962430	39.37892150878906	21.96894645690918	3234.53466796875	2396.563720703125	27.476015090942383	186758.265625	56989.015625	70.44988250732422	3812134.5	2935151.5	5.566990375518799	0.036825478076934814	115.98749542236328	25.799375534057617	36.077354431152344	21.80386734008789	11.127789497375488	-1532375267845160861	0.009629617919921875	42	2	6250	20	0.46719999999999995	0.5328	1.0	1590113666553845368	True	True	True
355	355	0.003162	16	6	122.26050567626953	51.672481536865234	220.6345672607422	43.80617141723633	14947.6328125	13.38217830657959	9156430	73.37832641601562	39.931007385253906	2670.045166015625	3110.626708984375	43.02421569824219	224907.8125	40191.609375	60.17998123168945	11579767.0	7648099.5	3.54325270652771	0.03210773319005966	217.19590759277344	43.71568298339844	69.93966674804688	39.840518951416016	0.42967143654823303	8269298200742140557	0.009297373352050782	42	0	6250	90	0.45364000000000004	0.5454	0.99904	1590113508743044118	True	True	True
357	357	0.001	10	2	85.33827209472656	57.566341400146484	82.37763214111328	19.884117126464844	7282.6201171875	1109.033935546875	826280	28.72808837890625	16.052005767822266	3313.88427734375	1414.381103515625	32.77128219604492	137129.15625	62410.640625	75.30709838867188	1075405.375	913378.3125	10.635076522827148	0.034576963633298874	79.0130615234375	19.64379119873047	25.363521575927734	15.81167984008789	38.34702682495117	-5818915736647638061	0.009943283386230468	42	0	6250	116	0.42610000000000003	0.5739	1.0	1590113851023757512	True	True	True
358	358	0.001	16	3	117.0794448852539	67.59526062011719	123.52206420898438	26.176103591918945	13707.59765625	732.1969604492188	3865630	40.638450622558594	22.031923294067383	4569.11865234375	3162.0302734375	28.284425735473633	296993.21875	99009.9921875	86.65917205810547	4678741.5	3619473.25	6.619630813598633	0.030513213947415352	120.032470703125	26.001623153686523	37.14885711669922	21.85744285583496	22.34168243408203	-800326134437226231	0.009743820343017578	42	2	6250	34	0.4941	0.5059	1.0	1590114419353739417	True	True	True
359	359	0.001585	16	3	114.82284545898438	65.27959442138672	122.90475463867188	26.14523696899414	13184.287109375	542.7835083007812	3865630	40.385475158691406	22.01927375793457	4261.42529296875	3019.6494140625	28.041404724121094	285655.8125	92343.8671875	86.65917205810547	4808505.5	3719574.75	6.424468040466309	0.032344967126846313	119.47345733642578	25.97367286682129	36.95417785644531	21.84770965576172	17.55631446838379	-7410018531192978725	0.009579730834960937	42	2	6250	26	0.48240000000000005	0.5176	1.0	1590113960717240959	True	True	True
360	360	0.01	12	5	89.5688705444336	40.208255767822266	170.5248260498047	37.32889938354492	8022.583984375	16.083778381347656	4164630	59.414737701416016	33.856712341308594	1616.703857421875	1465.52783203125	39.248592376708984	107320.3125	21643.650390625	53.498775482177734	5333500.5	3671101.5	5.178153038024902	0.03579939156770706	167.19500732421875	37.22484588623047	56.08491516113281	33.752655029296875	0.5757895112037659	-9155870155226613232	0.00859587158203125	42	1	6250	45	0.4553400000000001	0.5437	0.99904	1590113149785275428	True	True	True
361	361	0.001	10	3	92.29913330078125	53.538394927978516	114.99226379394531	25.74961280822754	8519.130859375	713.960693359375	1516030	38.38640594482422	21.919321060180664	2866.359375	1987.9329833984375	27.60091781616211	160408.640625	53985.20703125	75.30709838867188	1895330.0	1483835.75	7.416930675506592	0.03239448368549347	111.5625	25.578125	34.95663833618164	21.747831344604492	23.128389358520508	6568558403331794652	0.009399894104003907	42	2	6250	38	0.5085	0.4915	1.0	1590114076881731572	True	True	True
362	362	0.001585	16	6	130.93153381347656	58.84794616699219	226.0567169189453	43.94886016845703	17143.0703125	32.40182113647461	9156430	73.2428970336914	39.92744445800781	3463.0810546875	3996.546875	40.04808044433594	274309.875	55430.11328125	64.0	11551666.0	7900024.0	4.095424175262451	0.03149864077568054	222.59890747070312	43.85786437988281	69.78508758544922	39.836448669433594	1.0206133127212524	-8481762122677257250	0.009934799346923828	42	3	6250	99	0.47261999999999993	0.5269	0.99952	1590115781563008779	True	True	True
363	363	0.001	12	3	100.95624542236328	58.24171829223633	118.27218627929688	25.91360855102539	10192.1640625	710.8662109375	2179230	39.31694793701172	21.96584701538086	3392.097900390625	2363.773193359375	27.97119140625	205608.375	68443.375	80.68451690673828	2673437.75	2075750.25	6.754721641540527	0.03165203705430031	114.8192367553711	25.740962982177734	35.86399459838867	21.79319953918457	22.500364303588867	5914637055047857437	0.009556104736328125	42	2	6250	35	0.5116	0.4884	1.0	1590114091544922031	True	True	True
366	366	0.001585	14	6	122.36650085449219	55.22197341918945	221.24224853515625	43.822166442871094	14973.5625	33.94103240966797	7014380	72.18217468261719	39.899532318115234	3049.46630859375	3490.59521484375	40.487831115722656	232282.875	47322.5390625	62.04591751098633	8740594.0	5957583.5	3.54325270652771	0.030820567160844803	217.76268005371094	43.73059844970703	68.70259857177734	39.80796432495117	1.0460819005966187	-1144163114263428380	0.009762455139160157	42	2	6250	112	0.46192	0.5376	0.99952	1590114896313754580	True	True	True
367	367	0.00631	14	6	106.28887939453125	45.11366653442383	209.83987426757812	43.52210235595703	11297.328125	8.1721773147583	7014380	72.20794677734375	39.90020751953125	2035.2430419921875	2084.052978515625	46.10903549194336	160137.890625	28866.279296875	56.69204330444336	8856092.0	5859794.5	3.622725009918213	0.035966191440820694	206.5146942138672	43.43459701538086	68.88277435302734	39.812705993652344	0.29392209649086	-127866482121014666	0.009341514434814454	42	0	6250	83	0.44804	0.551	0.99904	1590113328746050973	True	True	True
369	369	0.001585	10	5	96.81280517578125	46.09507751464844	176.63621520996094	37.51988220214844	9372.720703125	63.86817932128906	2895530	57.95683670043945	33.81114959716797	2124.756103515625	2278.6484375	33.97402572631836	136855.390625	31040.6015625	58.396968841552734	4269717.0	3198858.0	11.346260070800781	0.030262891203165054	173.1383819580078	37.41057586669922	54.45900344848633	33.70184326171875	1.9328356981277466	3479100151182935276	0.009939093170166016	42	2	6250	74	0.49134	0.5077	0.99904	1590114262613378512	True	True	True
371	371	0.00631	16	6	113.55065155029297	46.86589431762695	214.15591430664062	43.63568115234375	12893.7509765625	7.386099338531494	9156430	73.5873794555664	39.93650817871094	2196.411865234375	2322.910400390625	46.27820587158203	194007.1875	33065.80078125	60.17998123168945	11596417.0	7557409.5	3.5173423290252686	0.03835007920861244	210.89491271972656	43.54986572265625	70.32637786865234	39.85069274902344	0.28325748443603516	-3434481787209509561	0.009951269683837891	42	0	6250	64	0.44618	0.5535	0.99968	1590113329192857263	True	True	True
377	377	0.001585	10	3	90.2218017578125	51.32670974731445	114.34402465820312	25.717201232910156	8139.9736328125	520.9224243164062	1516030	38.12214660644531	21.90610694885254	2634.4306640625	1901.9422607421875	26.648178100585938	143385.921875	46419.70703125	70.44988250732422	1882884.25	1456719.375	6.059171676635742	0.034439388662576675	110.97547149658203	25.54877471923828	34.75359344482422	21.737680435180664	17.940250396728516	981211836129003067	0.009751286315917969	42	1	6250	31	0.49829999999999997	0.5017	1.0	1590113775771323788	True	True	True
379	379	0.00631	14	3	97.62496185302734	52.1336555480957	117.32322692871094	25.866161346435547	9530.6328125	118.6247787475586	2962430	39.07029724121094	21.953514099121094	2717.91796875	2031.317626953125	27.895103454589844	173520.765625	49499.0703125	72.81777954101562	3926400.0	2999665.75	5.224489688873291	0.03941275179386139	114.08956146240234	25.704479217529297	35.836631774902344	21.791831970214844	4.675328731536865	3525081532476637291	0.00922204345703125	42	3	6250	16	0.42700000000000005	0.573	1.0	1590113588172937925	True	True	True
384	384	0.003162	16	5	114.63571166992188	50.35926055908203	186.0245361328125	37.81326675415039	13141.34765625	22.64215850830078	7392830	61.30644989013672	33.91582489013672	2536.05517578125	2819.40478515625	35.794490814208984	191874.484375	37045.2578125	58.396968841552734	10751392.0	7719681.0	9.74657917022705	0.029499877244234085	182.50115966796875	37.703163146972656	57.7830810546875	33.805721282958984	0.6679409146308899	-5508358605167037948	0.009716776428222657	42	4	6250	62	0.45094	0.5473	0.99824	1590114883434046117	True	True	True
386	386	0.003162	12	3	95.53650665283203	53.10293197631836	116.5615234375	25.828075408935547	9127.22265625	308.1903381347656	2179230	38.61561584472656	21.9307804107666	2819.922119140625	2072.37060546875	27.147418975830078	150729.265625	46583.2890625	66.0478744506836	2823738.5	2185672.5	5.778042316436768	0.03718942776322365	113.26979064941406	25.663490295410156	35.323883056640625	21.766193389892578	11.461421966552734	8552722761693282105	0.009842306518554687	42	3	6250	20	0.4548	0.5452	1.0	1590113785828981229	True	True	True
387	387	0.00631	10	6	89.97493743896484	41.848690032958984	198.53338623046875	43.22456359863281	8095.48828125	9.516602516174316	3585280	68.92605590820312	39.8138427734375	1751.3125	1590.0413818359375	45.03525924682617	99578.9453125	21558.318359375	49.19196701049805	4543700.0	3176085.5	4.0	inf	inf	inf	inf	inf	inf	-6474181212330827612	0.25340697265625	42	3	6250	300	0.4125599999999999	0.4812	0.89376	1590167457205874838	True	False	False
389	389	0.001	12	6	118.07903289794922	56.17631530761719	218.74554443359375	43.75646209716797	13942.658203125	83.867919921875	5157330	70.95567321777344	39.86725616455078	3155.77783203125	3419.32568359375	39.55413055419922	223103.34375	50513.2734375	64.0	6490578.5	4580331.5	4.29680871963501	0.030577225610613823	215.25804138183594	43.6646842956543	67.46817016601562	39.77547836303711	2.564448356628418	-7302108551056743762	0.009453303985595704	42	3	6250	159	0.46634	0.5335	0.99984	1590115775329919372	True	True	True
392	392	0.003162	14	5	107.31053924560547	47.41770553588867	182.4129180908203	37.70040512084961	11515.5517578125	23.861679077148438	5663730	60.267372131347656	33.88335418701172	2248.43896484375	2532.85107421875	35.184661865234375	168139.109375	32846.2734375	58.396968841552734	8245907.5	5939935.0	10.113189697265625	0.031093694269657135	178.94216918945312	37.591941833496094	56.79662322998047	33.77489471435547	0.7419477701187134	7217791444773154338	0.009426293640136718	42	1	6250	58	0.4523999999999999	0.546	0.9984	1590113790289666630	True	True	True
393	393	0.001585	16	2	103.90076446533203	67.00264739990234	87.65498352050781	20.261070251464844	10795.369140625	857.10400390625	2102030	30.090980529785156	16.149356842041016	4489.3544921875	2099.828125	33.175140380859375	217775.71875	90576.296875	80.68451690673828	2700778.75	2240880.25	8.861005783081055	0.03363539278507233	84.26280975341797	20.01877212524414	26.69880485534668	15.907057762145996	28.829030990600586	-2851707175462957610	0.009638323822021485	42	2	6250	64	0.42479999999999996	0.5752	1.0	1590114108551874343	True	True	True
398	398	0.01	10	2	76.11415100097656	50.25603103637695	79.601318359375	19.685808181762695	5793.3642578125	284.7226867675781	826280	28.459762573242188	16.032840728759766	2525.6689453125	968.863525390625	33.41643524169922	89884.4453125	39197.6640625	62.04591751098633	1097768.25	926932.3125	7.037611961364746	0.04138538986444473	76.41648864746094	19.45832061767578	25.274934768676758	15.805352210998535	11.78335952758789	159914500585748848	0.008757476501464844	42	2	6250	32	0.38460000000000005	0.6154	1.0	1590113145898658655	True	True	True
399	399	0.00631	14	3	97.09225463867188	51.80711364746094	117.25376892089844	25.862688064575195	9426.90625	116.02281951904297	2962430	39.068946838378906	21.953447341918945	2683.97705078125	2009.366455078125	28.135150909423828	155677.609375	44338.58203125	66.0478744506836	3905925.5	2977992.5	4.870392322540283	0.041744086891412735	114.07756805419922	25.70387840270996	35.89274978637695	21.79463768005371	4.84326696395874	3525081532476637291	0.009545459594726562	42	2	6250	18	0.4326	0.5674	1.0	1590113504357633713	True	True	True
400	400	0.01	12	5	88.91432189941406	40.00571823120117	170.07839965820312	37.31494903564453	7905.7568359375	15.642725944519043	4164630	59.42769241333008	33.85711669921875	1600.45751953125	1420.174072265625	39.48273468017578	112069.1328125	22704.060546875	56.69204330444336	5422191.5	3764594.25	5.944308280944824	0.040908683091402054	166.88198852539062	37.21506118774414	56.23127746582031	33.75722885131836	0.6399232745170593	-9155870155226613232	0.009998963928222656	42	2	6250	50	0.4512999999999999	0.5479	0.9992	1590113333105155455	True	True	True
401	401	0.001	10	6	108.21257019042969	52.17762756347656	212.62913513183594	43.59550476074219	11709.9580078125	106.26127624511719	3585280	69.3714370727539	39.825565338134766	2722.505126953125	2917.39306640625	39.88414764404297	176197.078125	40980.86328125	60.17998123168945	4599192.5	3295610.5	5.224489688873291	0.03186937794089317	209.1830291748047	43.504817962646484	65.92532348632812	39.73487854003906	3.3864808082580566	-4508936653500366188	0.009847378234863282	42	3	6250	154	0.4898	0.5102	1.0	1590115476936208935	True	True	True
405	405	0.003162	12	4	100.54021453857422	50.486881256103516	149.1375732421875	31.736061096191406	10108.3349609375	125.62808990478516	3171930	48.57760238647461	27.868370056152344	2548.925048828125	2415.984130859375	29.069252014160156	156816.03125	39558.40625	62.04591751098633	4120873.25	3031467.0	4.031434059143066	0.039370015263557434	145.90281677246094	31.61164665222168	45.34284973144531	27.743955612182617	4.945979595184326	-6747634100443282140	0.009714954223632813	42	3	6250	23	0.4648399999999999	0.535	0.99984	1590113753625484767	True	True	True
408	408	0.003162	12	6	106.49053955078125	46.413761138916016	211.21307373046875	43.5582389831543	11340.234375	15.206426620483398	5157330	70.46411895751953	39.85432052612305	2154.2373046875	2492.796875	41.68537902832031	160746.046875	30552.7890625	56.69204330444336	6594438.5	4459447.0	4.0	0.036679238080978394	207.90753173828125	43.47125244140625	67.15857696533203	39.767330169677734	0.5577601194381714	-5887905545788027288	0.009763835144042969	42	0	6250	88	0.4707	0.5293	1.0	1590113496452300150	True	True	True
410	410	0.00631	8	5	77.02385711669922	36.898277282714844	162.78662109375	37.08708190917969	5932.67431640625	24.818864822387695	1856430	56.148399353027344	33.754638671875	1361.4825439453125	1284.531982421875	37.30925750732422	75021.4296875	17232.53515625	50.567901611328125	2509495.25	1829015.625	7.037611961364746	0.03374127671122551	159.3975830078125	36.98117446899414	52.75936508178711	33.64873123168945	0.8374202251434326	7918459511017349215	0.00959450469970703	42	2	6250	56	0.4663999999999999	0.532	0.9984	1590113547165318670	True	True	True
411	411	0.01	14	2	87.65161895751953	55.28746032714844	83.19583892822266	19.94256019592285	7682.80712890625	223.38722229003906	1611780	29.431137084960938	16.102224349975586	3056.703125	1245.796630859375	33.01421356201172	131004.3125	52134.30859375	68.19563293457031	2250015.0	1879728.0	8.462809562683105	0.04062982276082039	79.99258422851562	19.713756561279297	26.22788429260254	15.873420715332031	9.076183319091797	871334127900106982	0.009175683288574219	42	2	6250	27	0.37439999999999996	0.6256	1.0	1590113166276298220	True	True	True
412	412	0.01	10	3	78.68074035644531	41.943748474121094	109.9795913696289	25.498979568481445	6190.6591796875	70.12044525146484	1516030	37.44020080566406	21.87200927734375	1759.278076171875	1300.4228515625	28.24188232421875	90399.6953125	25704.900390625	58.396968841552734	1969205.375	1493976.5	4.870392322540283	0.045448075979948044	106.8884048461914	25.34442138671875	34.34901428222656	21.717451095581055	3.1868393421173096	-4585854124910700937	0.009726612243652344	42	1	6250	19	0.4283	0.5717	1.0	1590113054274242603	True	True	True
416	416	0.001	12	5	109.23092651367188	52.5079460144043	183.97146606445312	37.749107360839844	11931.3984375	127.0511703491211	4164630	59.592105865478516	33.86225509643555	2757.08447265625	2935.8330078125	33.18238830566406	190923.140625	44134.171875	64.0	5972903.0	4452004.0	9.74657917022705	0.029353100806474686	180.443115234375	37.63884735107422	56.06374740600586	33.751991271972656	3.7293457984924316	3409056197794613212	0.009554197692871094	42	4	6250	85	0.48386000000000007	0.5155	0.99936	1590115163741561958	True	True	True
417	417	0.001	14	5	118.24905395507812	56.53547668457031	188.53533935546875	37.89173126220703	13982.83984375	123.39491271972656	5663730	61.007076263427734	33.906471252441406	3196.2607421875	3377.0810546875	33.867652893066406	238412.984375	54513.59375	68.19563293457031	7823143.5	5739016.5	7.185768127441406	0.027958283200860023	184.9582977294922	37.779945373535156	57.43003463745117	33.7946891784668	3.4499099254608154	-6052492033030106880	0.009946060333251953	42	2	6250	85	0.47794000000000003	0.5211	0.99904	1590114700209789496	True	True	True
420	420	0.003162	10	2	82.24007415771484	54.75278854370117	81.51657104492188	19.822612762451172	6763.4296875	708.4564208984375	826280	28.48161506652832	16.034400939941406	2997.867431640625	1274.6800537109375	32.35446548461914	115329.9453125	51131.2265625	68.19563293457031	1093341.875	925913.125	8.758862495422363	0.037548862397670746	78.23445892333984	19.588176727294922	25.19950294494629	15.799964904785156	26.60173225402832	-9142362719294473386	0.009928736267089844	42	4	6250	48	0.40869999999999995	0.5913	1.0	1590113756098641355	True	True	True
421	421	0.01	14	2	87.08814239501953	54.4909553527832	83.13682556152344	19.938344955444336	7584.34521484375	218.4672393798828	1611780	29.304426193237305	16.09317398071289	2969.26416015625	1254.19140625	31.983121871948242	125253.296875	49049.234375	66.0478744506836	2173783.25	1797016.875	6.553599834442139	0.04130195826292038	79.94998168945312	19.710712432861328	26.11758041381836	15.865541458129883	9.023124694824219	871334127900106982	0.009586212158203124	42	1	6250	26	0.37660000000000005	0.6234	1.0	1590113083035439510	True	True	True
