	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
605	605	0.01	14	3	93.0698	48.6764	115.507	8.77106	8661.99	54.5709	2962430	39.0082	4.94614	2369.4	1713.54	28.9555	138613	37931.2	64	3.95853e+06	3.00108e+06	4.91265	0.043011	112.36	8.61375	35.8619	4.78883	2.34715	-5125843615822465566	0.00948599	42	1	6250	16	0.4248	0.5752	1	1590113066608514290	True	True	True
608	608	0.01	14	6	102.551	45.2647	206.561	9.0734	10516.6	6.41078	7014380	72.7213	5.55131	2048.9	1771.2	48.9656	149073	29059.8	56.692	8.86007e+06	6.00081e+06	4	0.0393709	203.326	8.98827	69.4865	5.46618	0.252398	8862306381679044440	0.00928163	42	0	6250	62	0.4386	0.5606	0.9992	1590112977626174591	True	True	True
610	610	0.00631	8	2	71.896	49.1707	77.9928	8.20997	5169.04	488.712	531030	27.7309	4.61983	2417.76	928.395	32.8485	80200.3	37523.8	62.0459	723785	623384	9.98872	0.040375	74.7833	7.98072	24.5213	4.39058	19.7317	3245632698784002773	0.00949154	42	1	6250	41	0.3872	0.6128	1	1590113232073631553	True	True	True
612	612	0.00631	12	3	90.0746	48.3985	114.623	8.72688	8113.43	125.773	2179230	38.4033	4.9159	2342.42	1755.57	27.8914	125872	36355.2	62.0459	2.88024e+06	2.20539e+06	5.27145	0.0417596	111.447	8.56809	35.2275	4.75711	5.25223	1509510996435988000	0.0099139	42	4	6250	18	0.4423	0.5577	1	1590115011469841754	True	True	True
614	614	0.01	14	2	87.58	54.9482	83.1305	8.57695	7670.26	212.174	1611780	29.4251	4.74085	3019.3	1244.4	32.9082	130790	51496.7	68.1956	2.22078e+06	1.8462e+06	7.65943	0.0416846	79.9529	8.34998	26.2474	4.51387	8.8444	871334127900106982	0.00897759	42	3	6250	27	0.3759	0.6241	1	1590113249932007566	True	True	True
621	621	0.003162	8	3	77.5255	43.473	109.291	8.46028	6010.2	319.292	972830	36.6512	4.82829	1889.9	1419.71	26.0329	90444.2	28454.3	60.18	1.25205e+06	971800	6.00133	0.0382401	106.027	8.29709	33.3873	4.6651	12.2098	-7355835387290159384	0.00884063	42	1	6250	26	0.482	0.518	1	1590113414606113758	True	True	True
623	623	0.01	16	5	101.756	42.9099	177.57	9.0148	10354.3	13.5968	7392830	61.8498	5.39854	1841.26	1746.9	39.9089	146772	26117	56.692	1.00505e+07	6.86938e+06	8.5598	0.0372824	174.281	8.91201	58.5606	5.29576	0.506923	7889679010538369184	0.0092368	42	1	6250	40	0.4418	0.5566	0.9984	1590113426244720828	True	True	True
624	624	0.01	10	4	81.6658	38.7269	139.199	8.6119	6669.31	18.2133	2205780	46.8664	5.06065	1499.77	1434.45	30.1835	84334	18980.8	50.5679	2.79911e+06	1.97898e+06	3.76125	0.0405472	135.994	8.48862	43.6611	4.93737	0.738498	8705854758196026119	0.00848123	42	3	6250	20	0.42978	0.5699	0.99968	1590113235317916895	True	True	True
627	627	0.003162	10	4	92.1434	46.7544	144.981	8.83429	8490.41	141.368	2205780	47.474	5.08402	2185.97	2063.81	28.6102	135867	34996.4	64	2.89535e+06	2.14949e+06	4.43943	0.0397183	141.755	8.71021	44.2481	4.95995	5.61489	2235019809354273429	0.0096193	42	0	6250	21	0.4712	0.5288	1	1590113328439898120	True	True	True
628	628	0.00631	16	2	96.5584	60.3655	85.7465	8.76381	9323.53	342.961	2102030	29.7362	4.76307	3643.99	1644.16	32.3509	144642	56544.5	62.0459	2.82716e+06	2.33476e+06	7.18577	0.0404068	82.5377	8.53461	26.5274	4.53387	13.858	-1527731969814682931	0.00975547	42	0	6250	29	0.386	0.614	1	1590113328746960988	True	True	True
629	629	0.001585	10	3	90.7454	51.9157	114.57	8.72424	8234.73	577.135	1516030	38.1123	4.90135	2695.24	1937.72	26.6883	155054	50763.5	75.3071	1.93201e+06	1.5101e+06	7.18577	0.0345417	111.204	8.55596	34.7467	4.73307	19.9352	981211836129003067	0.00966524	42	3	6250	29	0.4901	0.5099	1	1590113984635480462	True	True	True
631	631	0.003162	16	3	110.876	61.5216	121.784	9.08495	12293.6	312.129	3865630	40.0495	4.99821	3784.91	2734.17	28.029	223819	68923.1	72.8178	5.03274e+06	3.89697e+06	6.05917	0.035767	118.454	8.91841	36.7188	4.83167	11.1639	-8900944018555765171	0.00947844	42	3	6250	17	0.456	0.544	1	1590113795969711914	True	True	True
632	632	0.01	8	5	74.4952	36.6876	160.471	8.48045	5549.53	17.1982	1856430	56.2462	5.22343	1345.98	1134.42	38.6749	68268.7	16573.6	49.192	2.42214e+06	1.76725e+06	6.75472	0.034227	157.096	8.37499	52.8714	5.11797	0.588642	-6565967768306154532	0.00858611	42	0	6250	52	0.44756	0.551	0.99856	1590112977631613813	True	True	True
633	633	0.00631	8	4	76.7526	37.9171	136.642	8.51355	5890.96	44.2432	1414630	45.547	5.0099	1437.71	1405.55	28.9248	81110.8	19811.1	55.0607	1.83016e+06	1.33329e+06	4.55111	0.0413028	133.455	8.39098	42.3602	4.88733	1.82737	2525459758273194316	0.00921592	42	0	6250	23	0.45464	0.5452	0.99984	1590113135216415007	True	True	True
634	634	0.001585	12	4	105.544	55.0555	151.299	9.07727	11139.5	348.488	3171930	49.215	5.15098	3031.11	2726.64	29.2274	202810	55200.5	72.8178	4.06205e+06	3.03277e+06	4.55111	0.0367136	147.994	8.95017	45.9104	5.02388	12.7943	-9131364150256582685	0.0095233	42	1	6250	33	0.51304	0.4868	0.99984	1590113819109548912	True	True	True
636	636	0.003162	10	6	97.1199	43.552	204.74	9.02548	9432.27	16.0619	3585280	68.6318	5.44369	1896.78	2108.4	41.3333	129858	26130.2	55.0607	4.57704e+06	3.14404e+06	3.84821	0.0363212	201.425	8.93823	65.3164	5.35644	0.583388	1817495499038860681	0.00934399	42	0	6250	118	0.47242	0.5271	0.99952	1590113328441044716	True	True	True
640	640	0.001	16	2	105.11	68.1265	87.9276	8.9196	11048.2	984.881	2102030	30.1189	4.79041	4641.23	2182.18	32.5487	222876	93639.7	80.6845	2.66396e+06	2.20936e+06	8.86101	0.0339655	84.5452	8.678	26.7365	4.54881	33.4519	3878930905162672824	0.00989441	42	0	6250	91	0.4327	0.5673	1	1590114037241017489	True	True	True
641	641	0.001	8	4	88.5281	47.5649	142.642	8.74434	7837.23	588.07	1414630	46.8484	5.05996	2262.42	1993.24	28.5809	142693	41207	72.8178	1.83331e+06	1.39554e+06	6.00133	0.0377853	139.367	8.61835	43.5726	4.93397	22.2204	217228522785232791	0.0099994	42	1	6250	40	0.5262	0.4738	1	1590113971811464437	True	True	True
642	642	0.003162	16	2	101.463	64.7411	87.03	8.85549	10294.8	629.155	2102030	29.943	4.77784	4191.42	1934.67	32.7779	207679	84566.5	80.6845	2.82191e+06	2.35091e+06	9.39955	0.0358928	83.7028	8.61783	26.6157	4.54018	22.5821	-5731590468595689123	0.00967986	42	3	6250	39	0.4014	0.5986	1	1590113904215079876	True	True	True
643	643	0.001	10	2	85.6726	58.0247	82.4761	8.53021	7339.79	1120.98	826280	28.7988	4.69611	3366.87	1421.64	33.5945	153408	70381.6	83.5918	1.0863e+06	925928	11.497	0.0346627	79.114	8.29006	25.4367	4.45596	38.8564	-5818915736647638061	0.00982991	42	1	6250	119	0.4256	0.5744	1	1590114074702556459	True	True	True
644	644	0.001585	8	6	92.48	43.8949	201.522	8.9408	8552.56	43.5509	2298230	66.6573	5.39173	1926.76	2117.24	39.4872	117748	26543	55.0607	2.94562e+06	2.09244e+06	4.58928	0.0285225	197.965	8.84719	63.1002	5.29812	1.24218	-5226700891785418501	0.00973787	42	2	6250	174	0.47736	0.5212	0.99856	1590114329215001281	True	True	True
649	649	0.001	14	3	109.516	63.3399	121.188	9.05516	11993.7	763.775	2962430	39.9942	4.99544	4011.94	2778.15	28.0569	241948	80946.3	80.6845	3.58941e+06	2.78041e+06	6.5536	0.0312245	117.722	8.88183	36.5276	4.82211	23.8485	8472726851279803983	0.00962526	42	2	6250	36	0.5023	0.4977	1	1590114146278690334	True	True	True
651	651	0.00631	16	6	113.082	47.208	213.806	9.26406	12787.6	7.65606	9156430	74.0297	5.58574	2228.6	2241.39	47.8718	186710	32556.6	58.397	1.16704e+07	7.68351e+06	3.81889	0.0395775	210.576	9.17907	70.8002	5.50075	0.303008	-3434481787209509561	0.00974805	42	2	6250	81	0.44562	0.5539	0.99952	1590114200379587667	True	True	True
653	653	0.00631	12	6	100.069	43.4956	205.905	9.05613	10013.8	8.53889	5157330	70.7524	5.49949	1891.87	1948.45	45.1549	137863	26062.6	55.0607	6.58441e+06	4.44262e+06	3.78991	0.037345	202.617	8.96962	67.4649	5.41298	0.318885	4770274070504044230	0.0093798	42	2	6250	62	0.43998	0.5597	0.99968	1590113752677289132	True	True	True
654	654	0.00631	10	3	82.7165	45.1171	111.599	8.57569	6842.02	142.288	1516030	37.4795	4.86971	2035.55	1511.26	27.2172	106151	31595.3	62.0459	1.9934e+06	1.53546e+06	5.36729	0.0418213	108.425	8.41697	34.3052	4.71099	5.95066	-2691622468533697284	0.00966118	42	4	6250	18	0.4516	0.5484	1	1590114654209642088	True	True	True
656	656	0.003162	10	5	90.8957	41.7394	172.892	8.86862	8262.03	25.7506	2895530	57.6138	5.26617	1742.18	1893.89	34.8099	113749	24002.2	55.0607	4.17987e+06	3.05691e+06	9.28798	0.0292232	169.359	8.75822	54.081	5.15577	0.752514	-7816096414355022837	0.00998657	42	1	6250	69	0.45768	0.5404	0.99808	1590113580638936723	True	True	True
659	659	0.003162	12	4	100.728	50.7554	149.161	8.99506	10146	128.528	3171930	48.5192	5.12422	2576.11	2426.59	28.7076	157401	39980.1	62.0459	4.16288e+06	3.07892e+06	4.26223	0.0385861	145.906	8.86987	45.2644	4.99903	4.95939	-6747634100443282140	0.00941519	42	4	6250	23	0.46224	0.5376	0.99984	1590113849275458399	True	True	True
660	660	0.003162	14	5	108.328	48.4323	182.552	9.17049	11735	20.308	5663730	60.1986	5.34694	2345.69	2590.6	35.0326	171343	34266	58.397	8.00732e+06	5.73431e+06	7.49647	0.032019	179.111	9.06294	56.7572	5.2394	0.650239	7217791444773154338	0.00996476	42	4	6250	45	0.44424	0.5548	0.99904	1590114543589672677	True	True	True
661	661	0.00631	16	3	104.783	56.2514	119.767	8.98408	10979.4	120.999	3865630	39.771	4.98428	3164.22	2292.27	28.6671	187207	53967.3	68.1956	5.09992e+06	3.90053e+06	4.74684	0.0370055	116.47	8.81925	36.4743	4.81945	4.47765	-5623405005145988537	0.00783175	42	4	6250	17	0.4324	0.5676	1	1590113724776174586	True	True	True
663	663	0.003162	8	5	81.7026	38.7459	166.621	8.67265	6675.31	30.508	1856430	55.948	5.21411	1501.25	1573.71	35.1533	84409.8	18999.4	50.5679	2.70283e+06	2.01298e+06	10.3692	0.0317924	163.173	8.56488	52.4994	5.10634	0.969924	9093518227723985452	0.00978991	42	3	6250	70	0.46206	0.5365	0.99856	1590113948682226840	True	True	True
664	664	0.01	8	5	74.3539	36.3073	160.285	8.47464	5528.5	17.5844	1856430	56.2147	5.22245	1318.22	1126.37	38.7139	69911.8	16685.6	50.5679	2.35616e+06	1.69337e+06	5.22449	0.033275	156.882	8.3683	52.8117	5.1161	0.585121	-6565967768306154532	0.00853538	42	4	6250	52	0.45676	0.5418	0.99856	1590113906570345076	True	True	True
666	666	0.001	16	5	126.458	60.0969	192.283	9.47456	15991.5	108.044	7392830	61.8903	5.39981	3611.64	3830.56	33.6074	272659	61595.3	68.1956	1.02027e+07	7.45982e+06	7.18577	0.0289085	188.739	9.36383	58.3466	5.28907	3.12339	4980573621573653097	0.00964257	42	3	6250	73	0.47842	0.5211	0.99952	1590115422380136151	True	True	True
668	668	0.01	16	4	101.99	45.627	149.428	9.00531	10402	14.1287	5629230	49.9007	5.17735	2081.83	2062.2	31.2507	151881	30413.9	58.397	7.20044e+06	4.94264e+06	3.31992	0.0400273	146.209	8.88153	46.6825	5.05358	0.565532	-5507333751871766013	0.00767266	42	0	6250	20	0.42664	0.5732	0.99984	1590113143194356225	True	True	True
670	670	0.00631	8	5	77.116	36.4592	162.654	8.54866	5946.88	19.3537	1856430	56.2794	5.22447	1329.27	1263.47	37.4883	75201	16825.4	50.5679	2.54202e+06	1.84937e+06	7.18577	0.037079	159.359	8.4457	52.9847	5.12151	0.717617	7918459511017349215	0.00909376	42	4	6250	48	0.45406	0.5453	0.99936	1590113965731719266	True	True	True
671	671	0.001585	8	3	80.8102	46.3314	110.398	8.51562	6530.29	538.068	972830	36.9449	4.84298	2146.6	1567.71	26.1134	115035	37827.8	70.4499	1.22325e+06	953735	6.42447	0.0354188	107.057	8.3486	33.6044	4.67595	19.0578	4444852121170596404	0.00987672	42	1	6250	32	0.5033	0.4967	1	1590113599301729155	True	True	True
672	672	0.003162	16	4	116.271	57.9301	155.858	9.25265	13518.9	114.763	5629230	50.3997	5.19655	3355.9	3150.03	29.2662	238122	59126.6	70.4499	7.2675e+06	5.31134e+06	3.54325	0.0379035	152.586	9.12678	47.127	5.07067	4.3499	-3898319721660655299	0.0099235	42	1	6250	21	0.46388	0.5358	0.99968	1590113620443610609	True	True	True
674	674	0.01	14	5	95.7219	41.7342	174.296	8.91249	9162.69	16.7647	5663730	60.6463	5.36093	1741.74	1618.68	39.0578	126147	23996.1	55.0607	7.71284e+06	5.36974e+06	8.86101	0.0360612	170.974	8.80866	57.3238	5.25711	0.604556	-5083040002587004113	0.0099565	42	0	6250	44	0.44796	0.5506	0.99856	1590112977638743253	True	True	True
675	675	0.01	14	3	92.6551	48.1007	115.4	8.76573	8584.97	52.0116	2962430	38.8917	4.94032	2313.68	1718.1	28.4808	129182	34830.1	60.18	3.87666e+06	2.90823e+06	4.26223	0.044048	112.277	8.6096	35.7692	4.78419	2.291	-5125843615822465566	0.00947081	42	4	6250	16	0.42954	0.5703	0.99984	1590113300886082272	True	True	True
676	676	0.01	12	4	88.6571	41.2733	142.996	8.75796	7860.08	16.0338	3171930	48.0519	5.10625	1703.49	1624.49	30.6463	108216	23469.6	55.0607	4.00982e+06	2.80091e+06	3.54325	0.0415596	139.816	8.63563	44.8713	4.98392	0.66636	1534727104028171244	0.00870691	42	4	6250	22	0.43112	0.5684	0.99952	1590113360954048761	True	True	True
679	679	0.001585	8	3	80.9095	46.5549	110.45	8.51822	6546.34	550.904	972830	37.1069	4.85108	2167.36	1549.93	26.7961	104762	34698.6	64	1.2362e+06	968422	7.11111	0.0343465	107.078	8.34966	33.7356	4.68252	18.9216	4444852121170596404	0.00884311	42	0	6250	34	0.505	0.495	1	1590113508743465089	True	True	True
680	680	0.01	10	5	82.4129	38.3661	165.943	8.65145	6791.89	16.2158	2895530	58.0826	5.28082	1471.96	1296.53	39.2444	83547.3	18122.8	49.192	3.84751e+06	2.74444e+06	7.11111	0.0350563	162.592	8.54674	54.7318	5.17611	0.568466	4549684729478210883	0.00873973	42	1	6250	47	0.44416	0.5544	0.99856	1590113127234435725	True	True	True
683	683	0.001	16	4	125.52	66.8938	159.113	9.37784	15755.2	535.226	5629230	51.2228	5.22821	4474.78	3827.9	29.651	341354	96966.1	86.6592	6.99257e+06	5.22525e+06	4.87039	0.0350627	155.763	9.24897	47.8722	5.09934	18.7665	5812349128615729751	0.00972864	42	2	6250	37	0.523	0.477	1	1590114448603207731	True	True	True
684	684	0.01	12	3	86.0636	45.2498	112.942	8.64284	7406.94	60.5678	2179230	38.2616	4.90881	2047.54	1505.89	28.4878	111458	30826	60.18	2.90348e+06	2.20507e+06	5.22449	0.0428481	109.792	8.48533	35.1115	4.75131	2.59522	4237752798273886085	0.00968791	42	0	6250	17	0.42792	0.5716	0.99952	1590112977663494765	True	True	True
685	685	0.003162	12	3	95.5798	53.1702	116.568	8.82413	9135.5	307.4	2179230	38.6567	4.92857	2827.07	2072.33	27.0409	155771	48219.3	68.1956	2.83819e+06	2.20101e+06	6.05917	0.037155	113.275	8.65949	35.3641	4.76394	11.4214	8552722761693282105	0.00974612	42	0	6250	20	0.4703	0.5297	1	1590113517637863474	True	True	True
687	687	0.001	10	4	99.1705	53.1498	147.96	8.94888	9834.79	577.333	2205780	48.2226	5.11281	2824.9	2461.45	28.8528	185178	53204.7	75.3071	2.79277e+06	2.10701e+06	5.46577	0.035679	144.627	8.82068	44.8895	4.98461	20.5987	2885509863050597092	0.00926386	42	2	6250	36	0.51314	0.4867	0.99984	1590114085723352810	True	True	True
690	690	0.00631	12	6	99.8349	43.1767	205.938	9.05701	9967.01	9.01908	5157330	70.619	5.49598	1864.22	1952.55	44.8176	137218	25682.1	55.0607	6.54242e+06	4.38772e+06	3.54325	0.0373727	202.651	8.97052	67.3322	5.40949	0.337068	4770274070504044230	0.00888992	42	0	6250	66	0.44844	0.5514	0.99984	1590113146372912244	True	True	True
692	692	0.001585	10	6	103.654	48.5235	209.6	9.15336	10744.1	40.1486	3585280	69.2521	5.46001	2354.53	2550.96	41.0182	156876	34395.1	58.397	4.53263e+06	3.17629e+06	4.12799	0.0287422	206.05	9.05996	65.7027	5.36661	1.15396	516438601403070554	0.00909622	42	4	6250	159	0.47248	0.5264	0.99888	1590115909718884610	True	True	True
693	693	0.01	14	4	95.2221	43.1704	146.333	8.88627	9067.24	14.6287	4313080	48.9731	5.14168	1863.68	1842.81	30.6104	121292	24946.9	53.4988	5.43553e+06	3.73442e+06	3.16049	0.0412446	143.144	8.76365	45.7848	5.01905	0.603357	3200184347896181811	0.008545	42	0	6250	23	0.43198	0.5677	0.99968	1590112977636685427	True	True	True
697	697	0.001585	8	6	94.0057	45.0774	202.548	8.96779	8837.07	56.3311	2298230	66.8341	5.39638	2031.97	2206.22	39.443	118214	27197.7	53.4988	2.90135e+06	2.05984e+06	4.26223	0.0308182	199.068	8.87621	63.3545	5.30481	1.73602	-5226700891785418501	0.00959171	42	3	6250	119	0.47866	0.5207	0.99936	1590114895020393909	True	True	True
698	698	0.003162	10	4	91.6082	46.2654	144.742	8.82512	8392.06	127.855	2205780	47.4952	5.08484	2140.49	2032.47	28.9816	126279	32224.4	60.18	2.86836e+06	2.11735e+06	4.26223	0.038543	141.487	8.69989	44.2392	4.95961	4.9279	2235019809354273429	0.00925726	42	2	6250	22	0.46748	0.5322	0.99968	1590113502216379336	True	True	True
699	699	0.01	12	5	89.386	39.8569	170.396	8.79062	7989.86	13.2938	4164630	59.1648	5.31464	1588.57	1483.77	38.2234	110003	21887.7	55.0607	5.45946e+06	3.78316e+06	6.1774	0.0381771	167.131	8.68858	55.8993	5.21259	0.50752	-9155870155226613232	0.00969771	42	0	6250	40	0.4445	0.5539	0.9984	1590112977636177830	True	True	True
700	700	0.001585	14	2	97.2906	63.1247	86.0002	8.78193	9465.45	866.911	1611780	29.6023	4.7535	3984.73	1858.51	32.3425	178225	75040.6	75.3071	2.09115e+06	1.74352e+06	9.39955	0.0346261	82.6371	8.54171	26.2391	4.51328	30.0177	-1571988516828905522	0.00975056	42	2	6250	67	0.421	0.579	1	1590114058344904076	True	True	True
702	702	0.001	8	3	82.3307	47.8271	111.008	8.54612	6778.34	731.735	972830	37.2291	4.85719	2287.43	1630.61	26.6508	119404	40308.2	70.4499	1.20787e+06	944716	7.26161	0.0350855	107.658	8.37862	33.8792	4.68969	25.6733	3577345688727135263	0.00968944	42	1	6250	44	0.524	0.476	1	1590114007806840868	True	True	True
703	703	0.01	8	4	73.2554	36.1682	134.467	8.4299	5366.36	24.3045	1414630	45.6695	5.01462	1308.14	1193.76	30.1771	67862.1	16558.2	50.5679	1.76423e+06	1.26696e+06	4.03143	0.0427353	131.314	8.30865	42.5168	4.89336	1.03866	-2972983487453045749	0.00853519	42	2	6250	25	0.44424	0.5556	0.99984	1590113144890195867	True	True	True
705	705	0.01	10	5	82.0927	38.561	165.661	8.64263	6739.21	19.2859	2895530	58.1716	5.2836	1486.95	1272.72	39.8929	90155.6	19908.3	53.4988	3.9039e+06	2.81378e+06	8.36746	0.0360545	162.338	8.5388	54.8489	5.17976	0.695344	4549684729478210883	0.00971207	42	2	6250	49	0.46298	0.5351	0.99808	1590113282040494491	True	True	True
706	706	0.001	12	4	109.187	58.579	152.435	9.12099	11921.7	595.63	3171930	49.5353	5.1633	3431.5	2931.05	29.9986	224468	64624.9	75.3071	3.96837e+06	2.9835e+06	5.17815	0.0333072	149.033	8.99015	46.1333	5.03245	19.8388	1341775228232666432	0.00922482	42	3	6250	34	0.5137	0.4863	1	1590114274639702890	True	True	True
707	707	0.001585	16	2	103.602	66.5397	87.6038	8.89647	10733.4	836.19	2102030	30.0868	4.78812	4427.53	2093.77	32.9081	216525	89329.1	80.6845	2.6668e+06	2.20265e+06	8.09086	0.034657	84.2416	8.65631	26.7246	4.54796	28.9799	-2851707175462957610	0.00991684	42	1	6250	62	0.4294	0.5706	1	1590113897170455195	True	True	True
708	708	0.001	14	5	118.542	56.873	188.602	9.35954	14052.2	124.231	5663730	61.0867	5.37469	3234.54	3373.86	34.3281	232051	53429.5	66.0479	7.99294e+06	5.91865e+06	8.5598	0.0287147	185.051	9.2486	57.5364	5.26375	3.56726	-6052492033030106880	0.00928247	42	3	6250	81	0.47408	0.5256	0.99968	1590115120036235580	True	True	True
711	711	0.003162	14	6	115.432	50.0896	216.602	9.33764	13324.6	13.5708	7014380	72.0124	5.53265	2508.97	2839.06	42.5428	188871	35580.4	56.692	8.88549e+06	5.96581e+06	3.56945	0.0349163	213.247	9.24936	68.6576	5.44436	0.473842	-1831960413689477244	0.00977143	42	1	6250	92	0.45138	0.5483	0.99968	1590113904215553099	True	True	True
713	713	0.001585	16	3	115.086	65.5953	123.056	9.14852	13244.7	583.016	3865630	40.5486	5.02316	4302.75	3005.98	29.3818	267182	86812.2	80.6845	4.77779e+06	3.69375e+06	6.11786	0.0323587	119.625	8.97698	37.1177	4.85162	18.8656	-7410018531192978725	0.00931588	42	3	6250	26	0.4782	0.5218	1	1590114100347100983	True	True	True
714	714	0.001585	12	3	99.3957	56.6876	117.818	8.88664	9879.51	566.711	2179230	39.0308	4.94727	3213.49	2283.47	27.4945	179872	58520.6	72.8178	2.70878e+06	2.09863e+06	6.23781	0.0336317	114.426	8.71702	35.6385	4.77766	19.0595	7096428205270475247	0.00947614	42	3	6250	28	0.4962	0.5038	1	1590113995416347680	True	True	True
716	716	0.001585	12	6	114.237	52.8534	216.381	9.33182	13050.2	38.0323	5157330	70.8604	5.50234	2793.49	3087	40.6432	196361	42048.8	60.18	6.45468e+06	4.4728e+06	3.76125	0.0333235	212.979	9.2423	67.4589	5.41282	1.26737	-661802221272114476	0.00960733	42	4	6250	127	0.4771	0.5229	1	1590116127391827173	True	True	True
717	717	0.003162	10	5	91.1647	41.8462	172.921	8.86953	8311	24.5114	2895530	57.6433	5.26709	1751.1	1900.09	35.1036	114423	24125	55.0607	4.0876e+06	2.96404e+06	7.74291	0.0302041	169.422	8.76017	54.1435	5.15772	0.740344	-7816096414355022837	0.00899848	42	4	6250	60	0.45712	0.5416	0.99872	1590114210675481901	True	True	True
721	721	0.01	8	3	70.9764	38.9202	106.362	8.31383	5037.65	87.4529	972830	36.4884	4.82015	1514.78	1087.05	28.2039	71419.4	21489.8	56.692	1.27873e+06	987658	5.8881	0.0428343	103.212	8.15631	33.338	4.66263	3.74599	-2959591463707652910	0.00859827	42	0	6250	20	0.4336	0.5664	1	1590112983586576690	True	True	True
722	722	0.01	8	2	70.008	48.1083	77.2935	8.16002	4901.12	344.206	531030	27.7009	4.6177	2314.41	843.406	32.7313	71573.4	33809.4	58.397	692529	593388	7.03761	0.0422881	74.1302	7.93407	24.5377	4.39175	14.5558	-5783648748449743143	0.0090035	42	4	6250	34	0.3863	0.6137	1	1590113317990177032	True	True	True
725	725	0.003162	10	4	91.9493	46.6842	144.964	8.83364	8454.67	140.162	2205780	47.4822	5.08434	2179.41	2046.64	28.7291	127221	32810	60.18	2.89706e+06	2.15187e+06	4.55111	0.0410846	141.772	8.71086	44.2901	4.96156	5.7585	2235019809354273429	0.00969454	42	3	6250	25	0.47328	0.5264	0.99968	1590113581864712619	True	True	True
727	727	0.003162	10	5	90.7527	41.4645	172.671	8.86171	8236.06	25.8106	2895530	57.6229	5.26645	1719.3	1882.55	34.7015	113392	23687.3	55.0607	4.26746e+06	3.13725e+06	11.497	0.0330014	169.26	8.75511	54.2117	5.15985	0.851786	-7816096414355022837	0.00975091	42	2	6250	57	0.47178	0.5271	0.99888	1590113814581048465	True	True	True
728	728	0.01	16	2	92.326	56.9	84.5137	8.67575	8524.09	194.59	2102030	29.8115	4.76845	3237.61	1366.16	32.9024	160502	60974.6	75.3071	2.90994e+06	2.40257e+06	7.65943	0.0422122	81.3487	8.44968	26.6464	4.54237	8.21405	-2546047217668018735	0.00880901	42	2	6250	26	0.3907	0.6093	1	1590113395606315072	True	True	True
729	729	0.001585	16	4	122.496	63.9047	158.092	9.33855	15005.2	325.819	5629230	50.961	5.21814	4083.81	3598.51	29.6766	282520	76905.8	75.3071	7.1827e+06	5.35557e+06	4.55111	0.0348146	154.734	9.20941	47.6033	5.08899	11.3433	-4279180479798122718	0.00946929	42	3	6250	28	0.48174	0.5181	0.99984	1590114172184872845	True	True	True
731	731	0.00631	16	3	104.608	55.8205	119.771	8.98427	10942.8	121.621	3865630	39.7002	4.98074	3115.93	2311.26	27.9925	180708	51471	66.0479	5.15328e+06	3.94231e+06	5.22449	0.0396472	116.543	8.82288	36.4725	4.81936	4.82193	-5623405005145988537	0.00988641	42	1	6250	15	0.4315	0.5685	1	1590113437325658154	True	True	True
738	738	0.003162	8	3	78.1444	44.2801	109.482	8.46984	6106.55	346.398	972830	36.823	4.83688	1960.72	1417.74	27.068	89171.8	28645.9	58.397	1.26499e+06	989789	6.48855	0.0393313	106.246	8.30805	33.5873	4.6751	13.6243	-7355835387290159384	0.00969527	42	4	6250	25	0.4815	0.5185	1	1590113635372110182	True	True	True
740	740	0.01	12	6	95.1199	43.7681	201.569	8.94204	9047.8	7.97022	5157330	71.5446	5.52034	1915.64	1566.62	49.1701	121032	25641.9	53.4988	6.48676e+06	4.49149e+06	4.03143	0.0406843	198.367	8.85778	68.3427	5.43608	0.324263	-2784644901043528648	0.00933969	42	1	6250	79	0.46074	0.5383	0.99904	1590113256830276411	True	True	True
743	743	0.00631	10	5	85.4529	39.2405	168.472	8.73049	7302.19	17.8269	2895530	57.9041	5.27524	1539.82	1486.02	37.7208	92334.9	19487.1	50.5679	4.03666e+06	2.91382e+06	8.46281	0.0366142	165.165	8.62714	54.5967	5.17188	0.65272	766653553017414007	0.00985237	42	1	6250	57	0.46448	0.5344	0.99888	1590167335869116140	True	True	True
744	744	0.001585	14	4	114.105	59.4283	154.842	9.21355	13019.9	321.171	4313080	50.0294	5.18231	3531.73	3157.22	29.1793	237041	64314	72.8178	5.5615e+06	4.15823e+06	4.70669	0.0348729	151.486	9.08447	46.6734	5.05323	11.2002	8073524614828840347	0.00910664	42	2	6250	29	0.48714	0.5127	0.99984	1590113974485697720	True	True	True
