	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
620	620	0.00631	14	5	100.698	46.1697	177.705	9.01901	10140.1	15.3618	5663730	61.2784	5.38069	2131.64	1843.62	41.6318	148060	31141.8	58.397	7.44889e+06	5.24718e+06	5.22449	0.0369682	174.407	8.91596	57.9807	5.27763	0.567897	-3470121482614085118	0.00885345	42	1	12500	41	0.3622	0.6366	0.9988	1590114791472828941	True	True	True
622	622	0.00631	10	4	84.3022	42.2281	141.056	8.68333	7106.85	32.8073	2205780	47.4784	5.08419	1783.21	1538.29	31.9241	97848.5	24567.7	55.0607	2.78688e+06	2.02692e+06	4.12799	0.0401255	137.84	8.55965	44.2626	4.96051	1.31641	3882904860782726600	0.00817626	42	3	12500	21	0.3503	0.6493	0.9996	1590114642768368949	True	True	True
625	625	0.00631	16	5	107.508	47.724	181.207	9.12846	11557.9	14.6428	7392830	62.1434	5.40772	2277.58	2053.46	41.5112	173910	34287.7	60.18	9.93895e+06	6.94599e+06	6.00133	0.0366315	177.9	9.02513	58.8366	5.30438	0.536387	6902157606496405152	0.00817354	42	0	12500	35	0.35022	0.6489	0.99912	1590114390441918202	True	True	True
626	626	0.01	10	4	80.3602	40.3345	138.722	8.59354	6457.76	20.8483	2205780	47.6908	5.09236	1626.87	1289.2	33.8154	94299.8	23772.5	58.397	2.7489e+06	1.99119e+06	4.26223	0.0433587	135.583	8.47284	44.5526	4.97166	0.903958	8705854758196026119	0.00978285	42	1	12500	23	0.34436	0.6546	0.99896	1590114174732139920	True	True	True
630	630	0.01	16	4	100.194	46.4424	148.415	8.96635	10038.9	13.4292	5629230	50.3301	5.19387	2156.9	1833.73	33.8294	151057	32472	60.18	7.16094e+06	5.00278e+06	3.87787	0.0422577	145.251	8.84466	47.1662	5.07218	0.567489	-5507333751871766013	0.00905887	42	1	12500	19	0.34696	0.6524	0.99936	1590114408510736256	True	True	True
635	635	0.01	14	5	97.0532	45.0945	174.914	8.93179	9419.33	13.9981	5663730	61.6289	5.39164	2033.51	1569.03	44.4316	137536	29709.2	58.397	7.33303e+06	5.16908e+06	5.8881	0.0384341	171.655	8.82995	58.3701	5.2898	0.538006	-5083040002587004113	0.00896322	42	2	12500	32	0.34446	0.6541	0.99856	1590114916597742995	True	True	True
637	637	0.001	14	5	117.125	56.6807	188.166	9.34594	13718.2	106.929	5663730	60.9518	5.37048	3212.7	3246.57	35.3237	233901	54794.5	68.1956	8.10698e+06	6.05715e+06	9.51314	0.0276253	184.577	9.23378	57.3627	5.25832	2.95396	-6052492033030106880	0.00998335	42	4	12500	71	0.4028	0.5956	0.9984	1590117641482030927	True	True	True
638	638	0.001	16	4	123.901	65.5721	158.783	9.36511	15351.5	456.911	5629230	51.1947	5.22713	4299.7	3680.64	30.3449	320836	89876.6	83.5918	7.16996e+06	5.38308e+06	4.95546	0.037164	155.49	9.23849	47.9023	5.10049	16.9807	5812349128615729751	0.00976232	42	3	12500	24	0.4199	0.5801	1	1590116290035454770	True	True	True
639	639	0.001	14	6	127.187	60.4569	224.1	9.53494	16176.6	77.7267	7014380	72.8208	5.55392	3655.04	3826.51	41.5248	267130	60373.4	66.0479	8.80643e+06	6.20483e+06	4.33181	0.0292023	220.566	9.44196	69.2873	5.46094	2.2698	-8848986184548619366	0.00888893	42	1	12500	92	0.402	0.5976	0.9996	1590167517047714496	True	True	True
645	645	0.001	10	4	97.3037	51.8002	147.62	8.93578	9468	489.027	2205780	48.2833	5.11515	2683.26	2335.95	29.9734	172381	48868.9	72.8178	2.84286e+06	2.14972e+06	5.17815	0.0380366	144.35	8.81004	45.0141	4.98941	18.601	2885509863050597092	0.00925053	42	2	12500	29	0.4275	0.5725	1	1590115740992462269	True	True	True
646	646	0.001	8	2	79.8617	57.5512	80.0501	8.35692	6377.89	1577.5	531030	28.3241	4.66221	3312.14	1138.07	36.8213	116127	60317.2	72.8178	743073	656490	16	0.0384355	76.7914	8.12416	25.0654	4.42944	60.6319	2870264491309729402	0.00966103	42	3	12500	105	0.3875	0.6125	1	1590116144239730206	True	True	True
647	647	0.001585	16	3	112.75	63.6663	122.584	9.12494	12712.7	467.331	3865630	40.3879	5.01513	4053.4	2838.73	29.0434	275439	87837.6	86.6592	4.92976e+06	3.82772e+06	6.11786	0.0358264	119.255	8.95848	37.0588	4.84867	16.7428	-7410018531192978725	0.00911289	42	1	12500	20	0.4143	0.5857	1	1590115309113941214	True	True	True
648	648	0.003162	8	6	87.3678	42.0399	197.129	8.8252	7633.13	16.8024	2298230	67.0197	5.40126	1767.35	1712.61	43.7309	108206	25070.1	56.692	2.99157e+06	2.15409e+06	4.55111	0.0365138	193.819	8.7381	63.7097	5.31416	0.613519	-1252705006775983989	0.00952248	42	2	12500	72	0.38328	0.6164	0.99968	1590115452552144279	True	True	True
650	650	0.001585	14	3	105.685	59.9111	120.31	9.01121	11169.4	498.981	2962430	39.8424	4.98785	3589.34	2505.31	29.4129	225321	72422.7	80.6845	3.84572e+06	3.00713e+06	6.89399	0.036147	116.989	8.84521	36.5223	4.82185	18.0367	7978339655068851090	0.00916989	42	3	12500	20	0.4145	0.5855	1	1590115457036939279	True	True	True
652	652	0.00631	10	3	80.7087	44.7458	111.066	8.54906	6513.89	117.932	1516030	37.9049	4.89098	2002.18	1356.51	30.0197	104244	32056.5	64	1.98499e+06	1.53938e+06	5.67104	0.0441341	107.946	8.39303	34.7844	4.73495	5.20482	-2691622468533697284	0.00921004	42	0	12500	18	0.3696	0.6304	1	1590114224225209386	True	True	True
655	655	0.003162	14	4	106.645	53.5164	152.052	9.10627	11373.2	90.2225	4313080	49.9164	5.17796	2864	2539.52	32.0815	187816	47311.8	66.0479	5.65529e+06	4.1722e+06	4.33181	0.0366683	148.747	8.97912	46.6105	5.05081	3.30831	549308750305819387	0.00712779	42	3	12500	19	0.36198	0.6377	0.99968	1590115262005504585	True	True	True
657	657	0.00631	14	4	99.1184	47.6965	148.408	8.96611	9824.46	24.8535	4313080	49.735	5.17098	2274.96	1986.91	33.0294	162243	37585.5	66.0479	5.53954e+06	3.96644e+06	3.78991	0.0390005	145.164	8.84133	46.4909	5.04621	0.969301	-2289228439678869417	0.00869239	42	1	12500	19	0.34968	0.65	0.99968	1590114576210115339	True	True	True
658	658	0.003162	14	6	114.284	50.5882	215.962	9.3208	13060.8	12.8005	7014380	72.3366	5.54118	2559.17	2686.68	44.4874	202614	39717.9	62.0459	8.93261e+06	6.08255e+06	3.76125	0.0364951	212.652	9.23368	69.026	5.45406	0.467154	-1831960413689477244	0.00962668	42	4	12500	65	0.36804	0.6314	0.99944	1590116949865475141	True	True	True
662	662	0.003162	8	4	80.2244	41.7665	139.043	8.60592	6435.96	116.148	1414630	46.3551	5.04098	1744.44	1540.99	30.7712	96850.5	26266.6	60.18	1.81952e+06	1.35958e+06	4.78749	0.0417684	135.868	8.48378	43.1795	4.91885	4.85133	6667259706609207292	0.00903762	42	1	12500	26	0.37518	0.6245	0.99968	1590114698920251023	True	True	True
665	665	0.01	14	4	94.5345	44.8831	145.786	8.86526	8936.77	14.6693	4313080	49.5077	5.16224	2014.49	1688.61	33.2884	130491	29431.5	58.397	5.40053e+06	3.79864e+06	3.54325	0.0439197	142.661	8.74505	46.3823	5.04203	0.644273	3200184347896181811	0.00992736	42	4	12500	18	0.34474	0.6547	0.99944	1590114982895163349	True	True	True
667	667	0.001	12	4	106.809	56.4874	151.926	9.1014	11408.2	473.957	3171930	49.3353	5.15561	3190.82	2796.15	29.5763	214802	60094.5	75.3071	4.09259e+06	3.08506e+06	5.36729	0.037383	148.639	8.97499	46.0488	5.0292	17.7179	1341775228232666432	0.00945658	42	4	12500	25	0.42932	0.5706	0.99992	1590116061312867799	True	True	True
669	669	0.003162	12	3	93.1444	51.6752	116.075	8.79948	8675.88	250.895	2179230	38.8972	4.94059	2670.32	1884.96	29.3497	152825	47052.6	70.4499	2.87521e+06	2.2351e+06	5.94431	0.0424281	112.915	8.64149	35.7372	4.78259	10.645	8552722761693282105	0.00997684	42	2	12500	18	0.3861	0.6139	1	1590114860549154408	True	True	True
673	673	0.001585	12	3	97.4434	55.2605	117.4	8.86574	9495.21	472.336	2179230	39.0022	4.94584	3053.72	2159.47	28.184	198452	63838.2	83.5918	2.83841e+06	2.22213e+06	7.18577	0.0362288	114.082	8.69985	35.6843	4.77995	17.1122	7096428205270475247	0.00884875	42	1	12500	23	0.4273	0.5727	1	1590115089917629839	True	True	True
677	677	0.00631	16	6	113.367	49.2843	214.23	9.27522	12852.1	6.95686	9156430	73.9545	5.58376	2428.94	2255.5	48.2026	205656	38884.5	64	1.15906e+07	7.78831e+06	3.59594	0.0343651	210.859	9.18651	70.5838	5.49505	0.239073	-3434481787209509561	0.00858377	42	3	12500	55	0.37158	0.6277	0.99928	1590116215866113792	True	True	True
678	678	0.003162	8	2	76.715	55.1167	79.0744	8.28723	5885.18	879.613	531030	28.2522	4.65707	3037.85	992.087	36.6983	100358	51813.6	68.1956	739774	652393	12.642	0.0404875	75.8676	8.05817	25.0455	4.42802	35.6133	4533618513740012934	0.00884692	42	3	12500	49	0.3555	0.6445	1	1590114916700068845	True	True	True
681	681	0.003162	16	5	114.689	51.8283	186.028	9.27912	13153.5	20.2687	7392830	61.9108	5.40045	2686.18	2675.92	38.5295	210478	43000.3	64	1.03946e+07	7.46693e+06	7.41693	0.0321243	182.59	9.17168	58.4726	5.29301	0.651116	-5508358605167037948	0.00933393	42	3	12500	43	0.37148	0.627	0.99848	1590116423409538838	True	True	True
682	682	0.01	8	2	72.9438	53.7533	77.5591	8.17899	5320.8	421.509	531030	28.2711	4.65842	2889.42	809.563	37.5542	80072.9	43492.7	60.18	714599	633921	9.17839	0.0477091	74.5165	7.96166	25.2285	4.44109	20.1098	-5783648748449743143	0.00981985	42	4	12500	32	0.3354	0.6646	1	1590114508691534171	True	True	True
686	686	0.001585	10	3	89.3106	51.2057	114.307	8.71107	7976.39	518.749	1516030	38.2339	4.90743	2622.02	1821.92	28.529	145227	47754	72.8178	1.97595e+06	1.55567e+06	7.18577	0.0380185	111.037	8.54759	34.9642	4.74394	19.722	981211836129003067	0.00939073	42	4	12500	24	0.4296	0.5704	1	1590115497589878830	True	True	True
688	688	0.01	10	5	83.1627	41.6023	166.662	8.67391	6916.03	16.5424	2895530	59.0879	5.31223	1730.75	1263.46	43.617	92521.2	23169.7	53.4988	3.79235e+06	2.79297e+06	7.18577	0.0377476	163.385	8.57151	55.8111	5.20983	0.624435	4549684729478210883	0.00864308	42	4	12500	39	0.34966	0.6489	0.99856	1590115115056529287	True	True	True
689	689	0.001	8	2	80.039	57.9201	80.0692	8.35829	6406.24	1563.67	531030	28.357	4.66456	3354.73	1135.46	37.2373	133899	70128.7	83.5918	735599	650119	14.5992	0.0405094	76.863	8.12927	25.1508	4.43554	63.3433	2870264491309729402	0.00998982	42	0	12500	106	0.3698	0.6302	1	1590115110861423946	True	True	True
691	691	0.00631	10	2	80.3014	55.9971	80.5302	8.39121	6448.31	479.471	826280	28.8031	4.69642	3135.67	1038.34	36.9069	113592	55248.5	70.4499	1.11938e+06	971017	8.46281	0.0437609	77.4011	8.16771	25.6741	4.47292	20.9821	5533540453786753983	0.0098124	42	3	12500	31	0.3325	0.6675	1	1590114629336181408	True	True	True
694	694	0.003162	16	4	113.364	56.1262	154.989	9.21923	12851.4	80.1438	5629230	50.6915	5.20777	3150.15	2841.4	31.8361	219123	53728.1	68.1956	7.36184e+06	5.38806e+06	4	0.0418083	151.815	9.09713	47.5168	5.08567	3.35067	-3898319721660655299	0.00942711	42	3	12500	19	0.37662	0.6233	0.99992	1590115402440895171	True	True	True
695	695	0.00631	10	2	79.6903	55.1175	80.4821	8.38778	6350.55	437.391	826280	28.8692	4.70114	3037.94	1023.92	36.683	101630	48628.6	64	1.15811e+06	1.00638e+06	11.497	0.0439699	77.3578	8.16462	25.7449	4.47798	19.2321	5533540453786753983	0.00990598	42	1	12500	32	0.3352	0.6648	1	1590114363523734983	True	True	True
696	696	0.01	10	4	80.2898	40.0374	138.648	8.59072	6446.45	19.6611	2205780	47.4593	5.08346	1603	1307.42	32.3749	91387	22740.7	56.692	2.76993e+06	2.00507e+06	4.55111	0.0461194	135.572	8.47239	44.3828	4.96513	0.906759	8705854758196026119	0.00983422	42	3	12500	21	0.34204	0.6574	0.99944	1590114472669091256	True	True	True
701	701	0.001	14	2	99.442	66.2949	86.4307	8.81268	9888.72	1101.7	1611780	29.9426	4.77782	4395.01	1854.05	35.5363	206676	91868.4	83.5918	2.10194e+06	1.77611e+06	9.74658	0.0361951	83.1119	8.57562	26.6238	4.54076	39.8761	3578242393471216772	0.00996777	42	1	12500	76	0.3734	0.6266	1	1590115691944306935	True	True	True
704	704	0.001	10	4	97.599	51.9583	147.615	8.93561	9525.57	487.669	2205780	48.2256	5.11293	2699.66	2353.92	29.7272	179357	50847.5	75.3071	2.89852e+06	2.2054e+06	6.05917	0.0389194	144.369	8.81075	44.9794	4.98807	18.9798	2885509863050597092	0.00963323	42	3	12500	28	0.4193	0.5807	1	1590115949791779850	True	True	True
709	709	0.003162	12	3	93.5294	52.0276	116.082	8.79982	8747.76	248.844	2179230	38.7978	4.93562	2706.88	1906.72	28.9196	149161	46170.8	68.1956	2.88721e+06	2.25e+06	6.23781	0.0410919	112.89	8.64022	35.6059	4.77602	10.2255	8552722761693282105	0.00968891	42	3	12500	17	0.3915	0.6085	1	1590114999436517188	True	True	True
710	710	0.00631	8	6	82.931	41.6558	192.887	8.71357	6877.55	10.1317	2298230	67.0011	5.40077	1735.21	1426.95	45.4931	92006.6	23229.3	53.4988	2.92824e+06	2.13994e+06	3.96893	0.0430936	189.743	8.63082	63.8567	5.31803	0.43661	1763337119348467370	0.00966072	42	3	12500	71	0.36484	0.6342	0.99904	1590115401270637191	True	True	True
712	712	0.003162	12	5	99.0082	46.1148	177.741	9.02013	9802.62	22.9507	4164630	59.6474	5.32972	2126.58	2070.34	38.0233	147502	32015.8	60.18	5.92668e+06	4.34052e+06	8.46281	0.0326995	174.32	8.91324	56.227	5.22283	0.750478	-615072264321197290	0.00992874	42	4	12500	53	0.36632	0.632	0.99832	1590115915010884454	True	True	True
715	715	0.003162	8	3	76.7512	44.1366	109.146	8.45302	5890.75	308.64	972830	36.9132	4.84139	1948.04	1336.31	28.6553	94273.5	31190.2	64	1.28382e+06	1.01577e+06	6.96525	0.0414724	105.963	8.29389	33.7304	4.68225	12.8	-7355835387290159384	0.00885782	42	0	12500	23	0.3971	0.6029	1	1590114391085149662	True	True	True
718	718	0.01	10	2	76.8688	53.331	79.6055	8.32516	5908.8	306.052	826280	28.916	4.70449	2844.2	904.04	36.8352	94562.4	45528.6	64	1.13793e+06	987471	10.1132	0.0463997	76.535	8.10585	25.8456	4.48517	14.2007	159914500585748848	0.00994914	42	1	12500	28	0.3354	0.6646	1	1590114148060620424	True	True	True
719	719	0.001585	12	4	103.7	53.6491	150.738	9.05571	10753.6	268.653	3171930	48.9758	5.14178	2878.23	2616.49	29.2373	183359	49092.1	68.1956	4.11926e+06	3.07696e+06	4.66706	0.0395361	147.507	8.93146	45.7453	5.01753	10.6215	-9131364150256582685	0.0098074	42	1	12500	22	0.4098	0.5902	1	1590115118089203823	True	True	True
720	720	0.001585	16	3	112.709	63.5247	122.637	9.12757	12703.3	477.804	3865630	40.5447	5.02297	4035.38	2816.57	29.4622	275236	87447.4	86.6592	4.90319e+06	3.79756e+06	6.00133	0.0360993	119.315	8.9615	37.2232	4.85689	17.2484	-7410018531192978725	0.00862057	42	3	12500	20	0.4095	0.5905	1	1590115748084547766	True	True	True
723	723	0.01	12	2	82.5384	55.4915	81.4523	8.45708	6812.59	249.887	1186530	29.4374	4.74173	3079.3	1020.4	36.8307	105695	47786	62.0459	1.6677e+06	1.43293e+06	10.3692	0.0438898	78.3262	8.23379	26.3113	4.51843	10.9675	-2775294095317312987	0.00856698	42	3	12500	26	0.3286	0.6714	1	1590114453754412271	True	True	True
724	724	0.00631	16	5	107.148	48.2208	181.223	9.12894	11480.6	17.0772	7392830	62.1237	5.4071	2325.24	2029.23	41.5746	172748	35004.7	60.18	1.00995e+07	7.15712e+06	7.33865	0.03694	177.924	9.02587	58.8253	5.30402	0.630831	6902157606496405152	0.00994486	42	3	12500	45	0.353	0.6454	0.9984	1590115704872612819	True	True	True
726	726	0.001585	8	4	84.9028	44.9426	141.264	8.69134	7208.48	309.708	1414630	46.466	5.04525	2019.84	1805.83	28.8542	119048	33373	66.0479	1.84968e+06	1.40143e+06	5.46577	0.0402652	138.052	8.56779	43.2537	4.9217	12.4704	-3178737438246148975	0.00966313	42	1	12500	25	0.40054	0.5993	0.99984	1590114918106400046	True	True	True
730	730	0.001	10	2	86.787	60.3368	82.5786	8.53753	7531.98	1340.97	826280	28.9755	4.70874	3640.53	1372.13	35.5679	163200	78893.1	86.6592	1.12045e+06	970835	12.642	0.0384188	79.3194	8.30473	25.7163	4.47594	51.5182	-5818915736647638061	0.00999592	42	4	12500	90	0.3782	0.6218	1	1590116814969226496	True	True	True
732	732	0.00631	12	2	85.0969	56.8941	82.307	8.51813	7241.49	373.57	1186530	29.3844	4.73794	3236.94	1153.11	36.0794	136356	60962.7	75.3071	1.65953e+06	1.42147e+06	10.3692	0.044559	79.196	8.29592	26.2735	4.51573	16.6459	1796527129861811897	0.00967584	42	3	12500	29	0.3405	0.6595	1	1590114925700499700	True	True	True
733	733	0.001585	8	6	92.6188	44.9519	201.658	8.94437	8578.24	44.8712	2298230	67.2243	5.40664	2020.68	2068.8	41.8294	129081	30422.6	60.18	2.94033e+06	2.11266e+06	4.74684	0.0364653	198.346	8.85723	63.9129	5.31951	1.63624	-5226700891785418501	0.00996994	42	2	12500	101	0.39774	0.6017	0.99944	1590115894756185110	True	True	True
734	734	0.01	16	5	102.985	46.7014	178.035	9.02933	10606	14.1929	7392830	62.1506	5.40794	2181.02	1724.1	42.4713	154860	31862.8	58.397	9.50144e+06	6.58721e+06	5.46577	0.0364707	174.724	8.92586	58.8393	5.30447	0.517623	7889679010538369184	0.0081693	42	3	12500	36	0.34802	0.6511	0.99912	1590115355629942885	True	True	True
735	735	0.00631	10	6	90.7107	42.9495	199.035	8.87536	8228.44	9.10804	3585280	69.3283	5.46201	1844.66	1603.54	46.4817	113287	25413.4	55.0607	4.59201e+06	3.25619e+06	4.06324	0.0407586	195.835	8.79114	66.1283	5.3778	0.371231	-6474181212330827612	0.00977766	42	4	12500	59	0.36714	0.6323	0.99944	1590115946940731351	True	True	True
736	736	0.003162	12	6	105.789	47.4004	210.463	9.17609	11191.3	12.8442	5157330	70.8732	5.50267	2246.8	2353.81	44.712	168395	33824.5	60.18	6.63451e+06	4.57055e+06	4.03143	0.0392617	207.226	9.09089	67.6357	5.41747	0.504283	-5887905545788027288	0.00987103	42	1	12500	64	0.38284	0.617	0.99984	1590115114239338022	True	True	True
737	737	0.001585	16	2	103.593	67.6308	87.5906	8.89553	10731.5	878.596	2102030	30.2892	4.80257	4573.92	1983.43	35.2377	216487	92282.8	80.6845	2.78973e+06	2.34273e+06	10.1132	0.0390344	84.3473	8.66386	27.0459	4.57091	34.2954	-2851707175462957610	0.00997987	42	2	12500	50	0.3657	0.6343	1	1590115849947827485	True	True	True
739	739	0.003162	10	6	96.7349	44.5919	204.378	9.01595	9357.64	13.3766	3585280	68.8182	5.44859	1988.44	2050.17	43.0874	132647	28203.6	56.692	4.5737e+06	3.18995e+06	3.96893	0.0372745	201.088	8.92939	65.5288	5.36203	0.498607	1817495499038860681	0.00992433	42	3	12500	80	0.37912	0.6204	0.99952	1590115909955115049	True	True	True
741	741	0.001585	14	6	121.508	55.8862	220.577	9.44225	14764.1	27.1375	7014380	72.3789	5.5423	3123.27	3339.4	42.7755	243806	51592.8	66.0479	8.97419e+06	6.25774e+06	4.55111	0.0337439	217.188	9.35307	68.99	5.45311	0.915723	-1144163114263428380	0.00886094	42	4	12500	92	0.38662	0.6133	0.99992	1590167158507532921	True	True	True
742	742	0.00631	10	6	91.2413	43.5336	199.346	8.88353	8324.97	9.61853	3585280	69.2841	5.46085	1895.17	1623.12	46.6153	118011	26881.7	56.692	4.62567e+06	3.30355e+06	4.22806	0.042501	196.188	8.80042	66.1259	5.37774	0.408797	-6474181212330827612	0.00963129	42	0	12500	65	0.36446	0.6345	0.99896	1590114224227144901	True	True	True
745	745	0.001585	14	6	122.572	56.6859	221.189	9.45834	15023.9	29.9038	7014380	72.4515	5.54421	3213.29	3395.58	42.6111	248095	53079.3	66.0479	8.86528e+06	6.1679e+06	4	0.0314033	217.728	9.36727	68.9906	5.45313	0.939077	-1144163114263428380	0.00943904	42	3	12500	86	0.38332	0.6162	0.99952	1590167278543076888	True	True	True
746	746	0.003162	16	6	121.663	52.7911	220.02	9.42759	14801.9	10.5985	9156430	73.4625	5.57081	2786.9	2980.18	44.7782	236852	44612	64	1.16226e+07	7.8109e+06	3.51734	0.0357697	216.69	9.33994	70.1318	5.48316	0.379105	8269298200742140557	0.00981416	42	1	12500	68	0.35314	0.6463	0.99944	1590167163230728915	True	True	True
748	748	0.001585	12	3	97.0516	54.8599	117.394	8.86544	9419.01	470.87	2179230	39.1332	4.95239	3009.61	2133.04	29.0761	183519	58653.4	77.9263	2.82279e+06	2.20299e+06	6.75472	0.038925	114.148	8.70314	35.8871	4.79009	18.3286	7096428205270475247	0.00977931	42	2	12500	24	0.4239	0.5761	1	1590115239331384362	True	True	True
750	750	0.01	8	4	72.9826	38.1492	134.256	8.42178	5326.46	25.3333	1414630	46.1936	5.03477	1455.36	1131.46	33.0834	71261.2	19486.4	53.4988	1.74871e+06	1.29163e+06	4.4762	0.0455547	131.167	8.30298	43.1047	4.91597	1.15405	-2972983487453045749	0.00964214	42	4	12500	21	0.3502	0.649	0.9992	1590114547497895030	True	True	True
756	756	0.00631	12	6	99.4686	45.3016	205.116	9.03537	9894.01	7.72487	5157330	70.7066	5.49828	2052.23	1864.65	46.4946	140249	29107.8	56.692	6.62495e+06	4.60313e+06	4	0.0417934	201.941	8.95182	67.5316	5.41473	0.322849	4770274070504044230	0.00983837	42	0	12500	54	0.3624	0.6372	0.9996	1590114406984607810	True	True	True
757	757	0.01	12	5	89.8469	43.132	170.886	8.80591	8072.46	14.8006	4164630	60.3909	5.35295	1860.37	1405.46	43.3876	111140	25629.7	55.0607	5.32362e+06	3.80036e+06	5.83268	0.0406677	167.683	8.70584	57.1885	5.25288	0.601906	-9155870155226613232	0.00922223	42	4	12500	38	0.35726	0.6417	0.99896	1590115285624097487	True	True	True
758	758	0.001585	14	4	112.312	58.0092	154.421	9.19738	12613.9	264.144	4313080	50.0669	5.18375	3365.07	3008.44	29.7753	222184	59288.8	70.4499	5.63162e+06	4.21046e+06	4.82868	0.039697	151.195	9.07328	46.8404	5.05965	10.4857	8073524614828840347	0.00976814	42	1	12500	20	0.38732	0.6126	0.99992	1590115163143223461	True	True	True
762	762	0.001585	8	4	84.6074	44.7481	141.166	8.68758	7158.41	294.288	1414630	46.574	5.04941	2002.39	1778.02	29.6492	118221	33085	66.0479	1.86446e+06	1.41561e+06	5.56699	0.0405373	137.961	8.56429	43.3685	4.92611	11.9296	-3178737438246148975	0.00942673	42	4	12500	28	0.41774	0.5821	0.99984	1590115352965857628	True	True	True
768	768	0.001	8	5	89.1342	45.0099	171.945	8.83903	7944.9	150.094	1856430	56.7308	5.23857	2025.89	1974.47	35.3692	127140	32435.8	64	2.73443e+06	2.10256e+06	12.4682	0.0310339	168.473	8.73051	53.2581	5.13005	4.658	5529611871160931686	0.00998168	42	1	12500	79	0.40698	0.5919	0.99888	1590115731234131469	True	True	True
771	771	0.01	14	6	102.365	47.6625	206.135	9.06218	10478.7	6.84017	7014380	73.2577	5.56542	2271.71	1693.52	51.4939	157673	34199.4	60.18	8.83423e+06	6.16155e+06	4.12799	0.0452834	203.04	8.98074	70.1628	5.48398	0.309746	8862306381679044440	0.0096811	42	1	12500	56	0.36096	0.6384	0.99936	1590114981127256127	True	True	True
775	775	0.001	10	6	106.968	51.7593	211.94	9.21496	11442.2	87.9371	3585280	69.7285	5.47255	2679.02	2757.33	42.2132	183097	42885.9	64	4.6162e+06	3.31892e+06	5.31905	0.03259	208.517	9.12486	66.3048	5.38245	2.86587	-4508936653500366188	0.00994192	42	2	12500	119	0.4026	0.597	0.9996	1590167171479064919	True	True	True
777	777	0.01	12	6	95.5389	46.5642	201.713	8.94581	9127.69	7.24916	5157330	71.5353	5.52009	2168.23	1573.37	50.5423	129388	30751.7	56.692	6.43876e+06	4.59122e+06	4	0.042201	198.547	8.86252	68.37	5.4368	0.305922	-2784644901043528648	0.00970222	42	1	12500	59	0.36524	0.6342	0.99944	1590114516841092926	True	True	True
779	779	0.001585	8	5	85.8347	42.8726	169.782	8.77143	7367.59	65.9042	1856430	56.4461	5.22967	1838.06	1778.33	36.1669	107583	26855.7	58.397	2.62276e+06	1.9808e+06	8.46281	0.0300882	166.279	8.66194	52.9425	5.12019	1.98294	-2048022436391706832	0.00944945	42	0	12500	83	0.39456	0.6036	0.99816	1590114752404006190	True	True	True
781	781	0.00631	16	4	106.032	50.6161	151.48	9.08425	11242.7	23.2592	5629230	50.3862	5.19603	2561.98	2266.31	32.8877	169168	38566.5	60.18	7.23234e+06	5.15644e+06	3.62273	0.0383538	148.219	8.95883	47.1253	5.07061	0.89208	-8735883835984416639	0.00772468	42	3	12500	19	0.35218	0.6475	0.99968	1590114989221183769	True	True	True
782	782	0.003162	14	4	106.351	53.1063	151.987	9.10376	11310.5	87.2194	4313080	49.7444	5.17134	2820.28	2561.77	30.9127	186780	46589.9	66.0479	5.69196e+06	4.19829e+06	4.4762	0.0419955	148.817	8.98183	46.5742	5.04941	3.66283	549308750305819387	0.00940916	42	1	12500	19	0.36612	0.6338	0.99992	1590114926372694630	True	True	True
787	787	0.00631	10	3	80.9868	45.0813	111.095	8.55049	6558.87	119.612	1516030	37.9737	4.89442	2032.32	1352.16	30.4097	101759	31545.8	62.0459	2.04932e+06	1.60675e+06	7.18577	0.0460752	108.018	8.39662	34.8963	4.74055	5.51116	-2691622468533697284	0.00953026	42	1	12500	18	0.37664	0.6232	0.99984	1590114340964517692	True	True	True
788	788	0.001585	10	4	94.6005	49.6487	146.409	8.88922	8949.26	277.55	2205780	48.04	5.10579	2464.99	2165.56	30.4976	157640	43436.2	70.4499	2.8889e+06	2.18011e+06	5.08731	0.0375566	143.127	8.76299	44.7581	4.97956	10.4238	828852094380295083	0.00828244	42	2	12500	27	0.40304	0.5968	0.99984	1590115275911177184	True	True	True
789	789	0.001	12	6	117.482	56.1324	218.467	9.38671	13802	79.9419	5157330	71.1987	5.51124	3150.85	3317.24	41.2974	227920	52048.2	66.0479	6.52678e+06	4.62758e+06	4.58928	0.029874	214.956	9.29432	67.6879	5.41885	2.38818	-7302108551056743762	0.00940786	42	1	12500	96	0.39834	0.6011	0.99944	1590167170741099028	True	True	True
