,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,_step,_runtime,train_mse,rex_penalty,irmv1_penalty,bias,robustness_penalty,loss,risk_max,risk_min,_timestamp,risk_range,risk_argmax,weight_grad,weight,bias_grad
64,deft-bee-289,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,499,398,0.014631619676947594,5.4898719099583104e-06,0.0008755818707868457,0.2720070779323578,0.0031768479384481907,0.0031768479384481907,0.015884239226579666,0.01045731082558632,1600987071,0.005426928400993347,0,0.00817818846553564,0.02892342023551464,-0.04025774821639061
65,vocal-meadow-288,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,499,398,0.016569459810853004,1.7667697420620243e-06,0.0005980408750474453,0.2610763907432556,0.0034804060123860836,0.0034804060123860836,0.017402030527591705,0.01423019263893366,1600987028,0.0031718378886580467,4,-0.002794794738292694,0.0,0.009587789885699747
66,avid-vortex-287,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,499,413,0.016567636281251907,1.7675283743301409e-06,0.0005981173017062247,0.26104187965393066,0.003481609048321843,0.003481609048321843,0.017408045008778572,0.014226256869733334,1600987001,0.0031817881390452385,4,-0.002880202140659094,0.0,0.00963783636689186
67,fresh-wind-286,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,499,385,0.01657557487487793,1.766612513165455e-06,0.0005978479748591781,0.2611328065395355,0.0034805506002157927,0.0034805506002157927,0.017402753233909607,0.014243146404623984,1600986888,0.0031596068292856216,0,0.04503090679645538,0.0,-0.037920888513326645
68,absurd-energy-285,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,499,392,0.01657695136964321,1.7670465695118764e-06,0.0005978167755529284,0.2606112062931061,0.0034839038271456957,0.0034839038271456957,0.017419518902897835,0.014246015809476376,1600986802,0.003173503093421459,0,0.04566675424575806,0.0,-0.03795625641942024
69,youthful-sea-284,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,499,385,0.012040538713335993,2.3084071472112555e-06,0.0006816476816311479,0.2401515394449234,0.002603063127025962,0.002603063127025962,0.013015315867960451,0.009367876686155796,1600986648,0.003647439181804657,1,5.762558430433273e-09,0.05601629614830017,4.7413777792826295e-08
70,ethereal-shadow-283,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,499,407,0.011922331526875496,3.445411493885331e-06,0.0006805505836382508,0.25039178133010864,0.002653314033523202,0.002653314033523202,0.013266569934785366,0.008660734631121159,1600986666,0.0046058353036642075,1,0.002272047568112612,0.05969064310193062,0.007004871964454651
71,smooth-meadow-281,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,499,402,0.012345951981842518,5.20292189776228e-07,0.0007194348727352917,0.23480777442455292,0.0025849530939012766,0.0025849530939012766,0.01292476523667574,0.011106844060122969,1600986645,0.0018179211765527723,1,0.0009864193852990866,0.05648199096322059,0.001492720446549356
72,dazzling-durian-280,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,499,393,0.009846323169767857,2.3798693291610107e-06,0.0004923869273625314,0.2442431747913361,0.0021177022717893124,0.0021177022717893124,0.010588510893285276,0.007088689133524895,1600986601,0.00349982175976038,4,0.00024963554460555315,0.07984422147274017,0.0013629839522764089
73,brisk-universe-279,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_init,False,pacbayes_init,True,499,394,0.008645527064800262,1.588306258781813e-05,2.2969372366787862e-05,0.2627124786376953,0.0022311718203127384,0.0022311718203127384,0.011155858635902405,0.0019441698677837849,1600986562,0.009211689233779907,4,0.0003929704544134438,0.08852913975715637,0.0009611722198314964
74,peach-plant-278,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,499,385,0.009111984632909298,3.4287811558897374e-06,0.0009343174169771372,0.2830606997013092,0.0022241217084228992,0.0022241217084228992,0.011120609007775784,0.007025889120995998,1600986476,0.004094719886779785,4,-6.641494110226631e-06,0.12330075353384018,-3.5923276300309226e-06
75,devout-eon-277,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,499,363,0.015358197502791882,3.3419012197555276e-06,0.0008545212331227958,0.27267834544181824,0.003251815913245082,0.003251815913245082,0.016259079799056053,0.012093540281057358,1600986384,0.004165539517998695,1,-0.002004370791837573,0.024789486080408096,0.0183425210416317
76,swept-dew-275,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,499,378,0.009987292811274529,7.696819920965936e-06,0.00035093960468657315,0.253299355506897,0.0024530128575861454,0.0024530128575861454,0.012265064753592014,0.00611936254426837,1600986238,0.006145702209323645,1,-4.423782229423523e-09,0.06943788379430771,-1.4889428712194785e-07
77,fearless-music-276,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,499,356,0.015567447058856487,3.499711283438955e-06,0.0008540484122931957,0.27299365401268005,0.003297636983916163,0.003297636983916163,0.01648818515241146,0.0122281638905406,1600986216,0.004260021261870861,3,-0.006470927968621254,0.022613652050495148,0.018565870821475983
78,ruby-violet-273,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.path_norm,False,path_norm,True,499,390,0.013002978637814522,1.8636317690834403e-05,0.00014968766481615603,0.2812279462814331,0.0032085671555250883,0.0032085671555250883,0.016042836010456085,0.006267318036407232,1600986235,0.009775517508387566,1,-0.00044508581049740314,0.07461187243461609,-0.0002590571530163288
79,elated-fire-272,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,499,362,0.013213383965194224,1.503210842201952e-05,0.00019182699907105416,0.28206416964530945,0.003208781825378537,0.003208781825378537,0.016043908894062042,0.007369963452219963,1600986181,0.00867394544184208,1,-0.0004478336777538061,0.07440230250358582,-0.0002663535706233233
80,misty-silence-271,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,depth,sep24_v3,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,499,351,0.016572130843997,1.766271680025966e-06,0.0005979452980682254,0.2610073983669281,0.003478690516203642,0.003478690516203642,0.017393453046679497,0.014235892333090304,1600986141,0.003157560713589191,4,-0.0024666148237884045,0.0,0.009515954181551932
81,dark-dragon-270,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.path_norm,True,path_norm,True,499,334,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600986066,0.0004428904503583908,2,0.0,0.0010000000474974513,9.42727638175711e-08
82,stellar-sun-269,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,499,363,0.011107642203569412,1.4877473120122886e-07,0.0001215480369864963,0.2819401025772095,0.002306780545040965,0.002306780545040965,0.011533902958035467,0.010716348886489868,1600985997,0.0008175540715456009,2,-0.0005368359852582216,0.07208819687366486,-0.0030117540154606104
83,desert-pond-268,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.fro_dist,False,fro_dist,True,499,365,0.00942590180784464,2.0173149550828387e-07,0.0001312143576797098,0.28020256757736206,0.001981627894565463,0.001981627894565463,0.00990813970565796,0.00893929973244667,1600985837,0.0009688399732112885,2,-0.0012065618066117167,0.08260203897953033,-0.004570343531668186
84,clean-sun-267,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,499,369,0.014358381740748882,4.596784819455024e-08,9.374359069624916e-05,0.27873560786247253,0.0029171700589358807,0.0029171700589358807,0.01458585076034069,0.014103357680141926,1600985836,0.0004824930801987648,2,-0.0019274662481620908,0.04820335656404495,-0.003995266743004322
85,electric-rain-266,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.inverse_margin,False,inverse_margin,True,499,357,0.010358902625739574,7.155563253036234e-09,7.919177846815728e-07,0.2702541947364807,0.0020996995735913515,0.0020996995735913515,0.010498497635126114,0.010281385853886604,1600985822,0.0002171117812395096,2,-6.693881005048752e-09,0.07810091227293015,1.0592339094728233e-07
86,dauntless-valley-265,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,499,378,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600985827,0.0004428904503583908,2,0.011893380433321,0.0,9.42727638175711e-08
87,prime-elevator-264,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,499,355,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600985795,0.0004428904503583908,2,0.01186106726527214,0.0,9.42727638175711e-08
88,rural-planet-263,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,499,355,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600985762,0.0004428904503583908,2,0.013966858386993408,0.0,9.42727638175711e-08
89,super-planet-262,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,499,335,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600985708,0.0004428904503583908,2,0.01387089490890503,0.0,9.42727638175711e-08
90,deft-frost-261,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,499,348,0.010835142806172373,1.1140454603264517e-07,0.00010257583198836072,0.27000030875205994,0.002239116933196783,0.002239116933196783,0.011195585131645204,0.010469140484929085,1600985611,0.0007264446467161179,2,-0.0011863908730447292,0.07151233404874802,-0.01067124865949154
91,woven-jazz-260,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,499,358,0.01143307238817215,9.542005585672086e-08,9.426078759133816e-05,0.26965805888175964,0.0023527767043560743,0.0023527767043560743,0.011763883754611015,0.01109086349606514,1600985442,0.0006730202585458755,2,-0.0013295202516019344,0.06753325462341309,-0.010339551605284214
92,honest-morning-258,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,499,377,0.010841535404324532,1.2085387801619165e-08,1.003270699584391e-05,0.2656696140766144,0.0021912776865065098,0.0021912776865065098,0.010956387966871262,0.010733059607446194,1600985444,0.0002233283594250679,3,0.0004695418756455183,0.07320788502693176,0.001037613139487803
93,misunderstood-pond-257,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,499,368,0.00922421645373106,2.0568469594195452e-08,4.7461835492867976e-05,0.27471035718917847,0.0018754262709990144,0.0018754262709990144,0.00937713123857975,0.009066961705684662,1600985427,0.0003101695328950882,2,-0.0012830286286771295,0.08644405007362366,-0.0036370204761624336
94,dainty-bush-256,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_init,False,pacbayes_init,True,499,361,0.00869439821690321,3.703365791807301e-07,0.00019403743499424309,0.27999046444892883,0.001870676293037832,0.001870676293037832,0.00935338158160448,0.008036990649998188,1600985416,0.0013163909316062927,2,-0.0022951490245759487,0.08562958985567093,-0.007123312912881374
95,sweet-wind-255,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,499,342,0.007995367050170898,1.4409710757945504e-08,1.7262009350815788e-05,0.2636798918247223,0.0016272952780127523,0.0016272952780127523,0.008136476390063763,0.007840312086045742,1600985384,0.00029616430401802063,2,-9.793438948690893e-09,0.08813097327947617,5.781112122349442e-08
96,vital-surf-254,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,499,354,0.015349691733717918,1.199526025175146e-07,0.00013018948084209114,0.27952679991722107,0.003143930109217763,0.003143930109217763,0.01571965031325817,0.014972887001931667,1600985346,0.0007467633113265038,2,-0.0023866246920078993,0.030266720801591873,-0.005490508861839771
97,peach-rain-253,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,499,349,0.015566116198897362,8.893974268175954e-08,0.00011471072502899916,0.2795373797416687,0.0031764942687004805,0.0031764942687004805,0.015882471576333046,0.01523695606738329,1600985241,0.0006455155089497566,2,-0.0022551638539880514,0.0280016977339983,-0.00483746686950326
98,colorful-wave-252,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,499,360,0.009562662802636623,4.573360570248042e-07,0.00022003144840709865,0.2732835114002228,0.002058805665001273,0.002058805665001273,0.01029402855783701,0.008821655064821243,1600985058,0.001472373493015766,2,-0.004926938097923994,0.07688876986503601,-0.012091959826648235
99,treasured-wood-249,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,499,368,0.013098148629069328,3.9331730761205115e-08,1.7834601749200374e-05,0.26473042368888855,0.0026842576917260885,0.0026842576917260885,0.013421288691461086,0.012927476316690443,1600985045,0.0004938123747706413,2,-5.2386894822120675e-09,0.044229477643966675,9.56715666688979e-08
100,lyric-firefly-250,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.path_norm,False,path_norm,True,499,373,0.012883393093943596,4.7067910458054036e-08,1.4350569472298956e-05,0.2653796970844269,0.002645425032824278,0.002645425032824278,0.013227124698460102,0.012682345695793629,1600985050,0.0005447790026664734,2,-1.1699739843606949e-08,0.0470108725130558,1.1043812264688313e-07
101,comfy-paper-248,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,width,sep24_v3,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,499,347,0.01652001030743122,3.6383685397822774e-08,8.156397598213516e-06,0.27337586879730225,0.0033491174690425396,0.0033491174690425396,0.016745587810873985,0.016302697360515594,1600985019,0.0004428904503583908,2,0.013617120683193209,0.0,9.42727638175711e-08
102,pleasant-cosmos-247,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.path_norm,True,path_norm,True,499,368,0.017283573746681213,2.00255703930452e-06,0.0004138144140597433,0.29745057225227356,0.003844143357127905,0.003844143357127905,0.019220717251300812,0.0155398678034544,1600985033,0.0036808494478464127,1,0.0,0.0010000000474974513,8.077211077761605e-08
103,generous-shape-246,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,499,362,0.01131860725581646,7.51389109154843e-07,0.00047108615399338305,0.28811246156692505,0.002430275548249483,0.002430275548249483,0.012151377275586128,0.010196604765951632,1600984968,0.0019547725096344948,1,-0.004250063560903072,0.07613139599561691,-0.008689436130225658
104,gallant-morning-245,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.fro_dist,False,fro_dist,True,499,350,0.009361700154840946,1.4596707842429169e-06,3.499969534459524e-05,0.27806079387664795,0.002227984368801117,0.002227984368801117,0.011139921844005585,0.008322851732373238,1600984867,0.002817070111632347,1,2.131855580955744e-08,0.08499252051115036,-3.0760020308662206e-08
105,worthy-smoke-244,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,499,359,0.014541780576109886,4.95414587931009e-06,0.00010302387090632692,0.2852723002433777,0.003469834802672267,0.003469834802672267,0.01734917424619198,0.011811865493655205,1600984676,0.005537308752536774,1,1.3969838619232178e-09,0.03975094109773636,-1.4586544239136856e-07
106,twilight-meadow-243,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.inverse_margin,False,inverse_margin,True,499,340,0.011201021261513231,2.490635040430789e-07,0.0006600285996682942,0.29642465710639954,0.00231430260464549,0.00231430260464549,0.011571512557566166,0.010621516965329649,1600984656,0.0009499955922365188,1,-0.002219217363744974,0.08791483938694,-0.004817817825824022
107,flowing-firefly-242,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,499,365,0.017283575609326363,2.002553401325713e-06,0.0004138150834478438,0.29745060205459595,0.003844143124297261,0.003844143124297261,0.019220715388655663,0.015539868734776974,1600984658,0.003680846653878689,1,0.02157130464911461,0.0,9.249458798876733e-08
108,woven-rain-241,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,499,360,0.017283573746681213,2.00255703930452e-06,0.0004138144140597433,0.29745057225227356,0.003844143357127905,0.003844143357127905,0.019220717251300812,0.0155398678034544,1600984650,0.0036808494478464127,1,0.021643977612257004,0.0,8.077211077761605e-08
109,summer-plant-240,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,499,373,0.017283573746681213,2.00255703930452e-06,0.0004138144140597433,0.29745057225227356,0.003844143357127905,0.003844143357127905,0.019220717251300812,0.0155398678034544,1600984656,0.0036808494478464127,1,0.018416468054056168,0.0,8.077211077761605e-08
110,super-lake-239,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,499,368,0.017283573746681213,2.00255703930452e-06,0.0004138144140597433,0.29745057225227356,0.003844143357127905,0.003844143357127905,0.019220717251300812,0.0155398678034544,1600984642,0.0036808494478464127,1,0.01856061071157455,0.0,8.077211077761605e-08
111,zesty-haze-238,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,499,368,0.010821396484971046,3.464876044745324e-06,1.7221434973180294e-05,0.2683827877044678,0.0026550996117293835,0.0026550996117293835,0.013275498524308205,0.008886817842721939,1600984579,0.0043886806815862656,1,3.4924596548080444e-10,0.08129014074802399,-6.448499334510417e-08
112,silvery-fire-237,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,499,335,0.011385535821318626,5.106221124151489e-06,1.7415088223060593e-05,0.2711979150772095,0.0028552934527397156,0.0028552934527397156,0.014276467263698578,0.008862718939781189,1600984490,0.005413748323917389,1,1.5133991837501524e-09,0.07348731905221939,-7.464041118510067e-08
113,fresh-jazz-235,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,499,365,0.01175101287662983,1.1191084325901103e-07,0.0005329170962795615,0.29866138100624084,0.0024445392191410065,0.0024445392191410065,0.012222696095705032,0.011354846879839895,1600984290,0.0008678492158651352,1,8.789356797933578e-09,0.08185466378927231,2.0081643015146255e-08
114,wobbly-sun-234,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,499,373,0.00936978217214346,5.095717483527551e-07,9.35083007789217e-05,0.28221774101257324,0.002074518473818898,0.002074518473818898,0.010372592136263847,0.008611057884991169,1600984263,0.0017615342512726784,1,-2.3093889467418194e-08,0.08936361223459244,-3.694549377541989e-08
115,expert-breeze-233,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_init,False,pacbayes_init,True,499,367,0.008559243753552437,6.422592377930414e-07,4.2886686060228385e-06,0.2662365138530731,0.0019479990005493164,0.0019479990005493164,0.009739995002746582,0.007819675840437412,1600983898,0.0019203191623091696,1,4.598405212163925e-09,0.09020063281059264,-7.277049007825553e-08
116,divine-terrain-232,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,499,395,0.008023214526474476,7.052610584423746e-08,8.253427949966863e-05,0.2761460542678833,0.0016587268328294158,0.0016587268328294158,0.0082936342805624,0.007695707492530346,1600983908,0.0005979267880320549,3,0.006087295711040497,0.09654302150011064,0.007228398229926825
117,good-sea-231,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,499,377,0.01594909094274044,2.531608970457455e-06,0.0003817028482444584,0.2967703342437744,0.003607663791626692,0.003607663791626692,0.018038319423794743,0.013893290422856808,1600983867,0.004145029000937939,1,-7.043126970529556e-09,0.033970125019550323,9.359246178064497e-08
118,legendary-snow-230,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,499,377,0.016173122450709343,2.599116896817577e-06,0.00037786626489833,0.29665419459342957,0.0036535330582410097,0.0036535330582410097,0.018267665058374405,0.014059777371585367,1600983508,0.004207887686789036,1,-7.799826562404633e-09,0.030611205846071243,1.026419340632856e-07
119,floral-fog-229,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,499,371,0.009523121640086174,1.6632908454994322e-06,3.293238842161372e-05,0.26289254426956177,0.002269238466396928,0.002269238466396928,0.011346192099153996,0.008338075131177902,1600983487,0.0030081169679760933,1,1.979060471057892e-09,0.08127517253160477,1.8267201085109264e-08
120,sweet-sun-227,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.path_norm,False,path_norm,True,499,375,0.012699750252068044,2.1914677006407146e-07,5.8409777921042405e-06,0.2667543590068817,0.0026873918250203133,0.0026873918250203133,0.013436959125101566,0.012368771247565746,1600983106,0.00106818787753582,1,-1.4610122889280321e-08,0.05454505980014801,-6.542541086673738e-08
121,dauntless-frog-226,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,499,367,0.012850707396864893,3.8074998087722633e-07,1.5797011201357236e-06,0.2687452435493469,0.0027586868964135647,0.0027586868964135647,0.01379343494772911,0.012378792278468609,1600983080,0.001414642669260502,1,-7.566995918750763e-09,0.05355236306786537,-6.46214175503701e-08
122,confused-haze-225,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,lr,sep24_v3,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,499,387,0.017283573746681213,2.00255703930452e-06,0.0004138144140597433,0.29745057225227356,0.003844143357127905,0.003844143357127905,0.019220717251300812,0.0155398678034544,1600983091,0.0036808494478464127,1,0.018797848373651505,0.0,8.077211077761605e-08
123,volcanic-flower-224,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.path_norm,True,path_norm,True,499,1533,0.017010007053613663,1.2238242561579682e-05,0.0008588753407821059,0.2912842929363251,0.001153495511971414,0.001153495511971414,0.024223405867815018,0.009993690066039562,1600984213,0.014229715801775455,5,0.0,0.0010000000474974513,0.009029381908476353
124,wandering-bush-223,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,499,1583,0.012174143455922604,1.1463350347185042e-05,0.0006329902680590749,0.29966095089912415,0.0008429138688370585,0.0008429138688370585,0.01770119182765484,0.0031396474223583937,1600984259,0.0145615441724658,3,0.0005435904604382813,0.05803213268518448,-0.0010159016819670796
125,proud-feather-222,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.fro_dist,False,fro_dist,True,499,1556,0.00939453672617674,7.262947292474564e-06,0.00020646040502469987,0.26073288917541504,0.0007142235990613699,0.0007142235990613699,0.014998695813119411,0.0027406637091189623,1600984213,0.012258032336831093,3,0.0002092369832098484,0.0898168757557869,-0.0003039053699467331
126,curious-moon-221,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,499,1468,0.01445089466869831,1.3532457160181366e-05,0.0005317130708135664,0.27867013216018677,0.001061677816323936,0.001061677816323936,0.022295234724879265,0.006874843966215849,1600984111,0.015420390293002129,3,-0.001027813763357699,0.038124457001686096,-0.00393113074824214
127,electric-hill-220,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.inverse_margin,False,inverse_margin,True,499,1535,0.01152065210044384,5.8561781770549715e-06,0.00039141581510193646,0.23788335919380188,0.0007932546432130039,0.0007932546432130039,0.016658347100019455,0.007154481019824743,1600984168,0.009503865614533424,3,-0.00011289829853922129,0.09292946755886078,0.0001663823495618999
128,smart-elevator-219,0.01,False,True,sgdm,500,,nin.cifar10_svhn,,v3,all,sep24_v3,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,499,1545,0.017010001465678215,1.223823073814856e-05,0.0008588731288909912,0.2912842035293579,0.0011534948134794831,0.0011534948134794831,0.024223390966653824,0.009993698447942734,1600982673,0.01422969251871109,5,0.007126845419406891,0.0,0.009029372595250608
