,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,rex_penalty,bias_grad,risk_range,weight_grad,risk_max,risk_min,weight,train_mse,risk_argmax,bias,_step,_timestamp,irmv1_penalty,robustness_penalty,loss,_runtime
0,flowing-planet-161,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.path_norm,True,path_norm,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.0,0.03685928136110306,0.003026810009032488,0.0010000000474974513,0.017383906990289688,158,0.2941384017467499,499,1600963396,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,104
1,super-eon-160,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,4.455485031940043e-05,0.0013391922693699598,0.02726667746901512,0.0009972534608095884,0.02821105532348156,0.0009443783201277256,0.02769214473664761,0.01327893603593111,129,0.2714005410671234,499,1600963379,0.002925716107711196,0.00011284422362223268,0.00011284422362223268,99
2,dulcet-darkness-159,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.fro_dist,False,fro_dist,True,3.692386599141173e-05,-0.0010844171047210691,0.024495985358953476,-0.00237535173073411,0.02620300091803074,0.0017070149770006535,0.028178323060274124,0.012924113310873508,158,0.27341800928115845,499,1600963365,0.002923964522778988,0.00010481200297363102,0.00010481200297363102,91
3,vivid-sea-158,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,0.00010629183088894932,-0.0012651269789785149,0.03323369845747948,-0.00046219275100156665,0.03568524494767189,0.0024515478871762753,0.017648274078965187,0.016010209918022156,158,0.29139629006385803,499,1600963305,0.004175335634499788,0.00014274097338784486,0.00014274097338784486,65
4,feasible-disco-157,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.inverse_margin,False,inverse_margin,True,9.352766937809064e-05,-0.0013247095048427582,0.03137507662177086,-0.00034170967410318553,0.03140938654541969,3.4308315662201494e-05,0.05877609923481941,0.011292018927633762,158,0.2878279387950897,499,1600963292,0.003536761272698641,0.0001256375398952514,0.0001256375398952514,62
5,eager-glade-155,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.0014363499358296394,0.03685928136110306,0.003026810009032488,0.0,0.017383906990289688,158,0.2941384017467499,499,1600963290,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,64
6,stellar-silence-155,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.001422610250301659,0.03685928136110306,0.003026810009032488,0.0,0.017383906990289688,158,0.2941384017467499,499,1600963288,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,61
7,wandering-wildflower-154,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.00139535847119987,0.03685928136110306,0.003026810009032488,0.0,0.017383906990289688,158,0.2941384017467499,499,1600963287,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,64
8,fallen-frost-153,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.0014355522580444813,0.03685928136110306,0.003026810009032488,0.0,0.017383906990289688,158,0.2941384017467499,499,1600963275,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,59
9,frosty-brook-152,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,7.338828436331823e-05,0.0014158595586195588,0.030345283448696136,0.0010501821525394917,0.03137236461043358,0.0010270809289067984,0.030431877821683884,0.013146228156983852,192,0.2832581400871277,499,1600963273,0.0035671591758728027,0.00012548945960588753,0.00012548945960588753,63
10,stellar-galaxy-151,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,7.246664608828723e-05,-0.0012394377263262868,0.02918647974729538,-0.0006584360380657017,0.030706737190485,0.0015202582580968738,0.028821498155593872,0.01376419235020876,183,0.28450435400009155,499,1600963261,0.0035967270378023386,0.00012282695388421416,0.00012282695388421416,64
11,helpful-elevator-150,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_sum_of_spec_fft,False,log_sum_of_spec,True,4.2785781261045486e-05,0.0013777499552816153,0.03095347434282303,0.0012591067934408784,0.031207188963890076,0.00025371526135131717,0.06723590195178986,0.010923562571406364,129,0.24829287827014923,499,1600963254,0.002801182447001338,0.000124828758998774,0.000124828758998774,68
12,true-hill-149,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,5.749829870183021e-05,-0.0012894358951598406,0.03263354301452637,-0.0011749498080462215,0.03383195772767067,0.0011984150623902678,0.03319709748029709,0.012855298817157744,158,0.2714928686618805,499,1600963221,0.0032747862860560417,0.00013532783486880362,0.00013532783486880362,64
13,vague-smoke-147,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,0.00010552824096521364,-0.001232196227647364,0.03330433741211891,-0.0005575701943598688,0.035946473479270935,0.0026421346701681614,0.008480796590447426,0.016855528578162193,158,0.2946026623249054,499,1600963208,0.0041795228607952595,0.00014378588821273297,0.00014378588821273297,62
14,apricot-sky-148,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,2.7112966563436203e-05,0.0011513145873323083,0.02208072505891323,0.000435614085290581,0.02326217293739319,0.0011814471799880266,0.09253700822591782,0.009399784728884695,129,0.2599431872367859,499,1600963209,0.002555998275056482,9.304869308834895e-05,9.304869308834895e-05,63
15,brisk-serenity-145,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,2.1424661099445075e-05,0.000974481285084039,0.01578214205801487,-0.0002892487100325525,0.016290681436657906,0.0005085386801511049,0.09920704364776611,0.00833578035235405,181,0.2851250171661377,499,1600963211,0.0023715475108474493,6.51627269689925e-05,6.51627269689925e-05,65
16,vibrant-meadow-145,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_init,False,pacbayes_init,True,3.073841071454808e-05,0.0012034396640956402,0.021226493641734123,0.0002738923067227006,0.02269359678030014,0.0014671029057353735,0.02827870100736618,0.012335977517068386,192,0.27226558327674866,499,1600963206,0.0027183827478438616,9.077438880922271e-05,9.077438880922271e-05,60
17,glad-sun-144,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,9.877469710772856e-05,-0.0012515740236267447,0.034215450286865234,-0.0003920019371435046,0.03699583560228348,0.0027803867124021053,0.007698376663029194,0.016885772347450256,158,0.29473528265953064,499,1600963197,0.004080943763256073,0.0001479833445046097,0.0001479833445046097,63
18,fresh-bush-143,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,2.8184182156110182e-05,-0.001213786657899618,0.024593153968453407,-0.00019729907216969875,0.0259849913418293,0.0013918367912992835,0.044556163251399994,0.011080418713390827,121,0.2559989392757416,499,1600963191,0.002613358898088336,0.00010393996490165593,0.00010393996490165593,66
19,lyric-plasma-142,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.param_norm,False,param_norm,True,4.107140557607636e-05,-0.001220495207235217,0.02760354615747929,-0.0012315820204094052,0.029186222702264782,0.0015826759627088904,0.039027199149131775,0.012217812240123749,193,0.26535916328430176,499,1600963177,0.0030633413698524237,0.00011674489360302688,0.00011674489360302688,68
20,sandy-yogurt-141,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.path_norm,False,path_norm,True,2.5519368136883713e-05,-0.000904252810869366,0.01902708411216736,0.0003542552003636956,0.020257093012332916,0.001230008201673627,0.05522763356566429,0.012850841507315636,79,0.2780996561050415,499,1600963115,0.0024547611828893423,8.102837455226108e-05,8.102837455226108e-05,73
21,sleek-sky-140,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,2.2786603949498385e-05,-0.0009098018053919076,0.01877722330391407,0.0003797200333792716,0.02062671445310116,0.001849491149187088,0.04707765951752663,0.01310692634433508,79,0.27547478675842285,499,1600963105,0.0023519471287727356,8.250685641542077e-05,8.250685641542077e-05,76
22,expert-puddle-139,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,train_size,sep24_v2,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,9.650826541474088e-05,-0.0012235241010785105,0.03383247181773186,0.0013701992575079205,0.03685928136110306,0.003026810009032488,0.0,0.017383906990289688,158,0.2941384017467499,499,1600963090,0.004074358846992254,0.00014743712381459773,0.00014743712381459773,75
23,sunny-cherry-138,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.path_norm,True,path_norm,True,0.00011224548507016152,0.0007916634203866124,0.042752474546432495,0.0,0.042905475944280624,0.00015300133964046836,0.0010000000474974513,0.020704885944724083,35,0.3313407599925995,499,1600963167,0.005311538465321064,8.581094880355522e-05,8.581094880355522e-05,154
24,easy-breeze-137,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,4.6839639253448695e-05,-0.000615652883425355,0.026419181376695633,-0.00018122780602425337,0.02644510008394718,2.59181597357383e-05,0.02675706706941128,0.015021350234746931,241,0.31129199266433716,499,1600963138,0.0022832159884274006,5.289020191412419e-05,5.289020191412419e-05,134
25,atomic-thunder-134,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,8.978709229268134e-05,-0.0006786353187635541,0.03444239869713783,-8.654099656268954e-05,0.03454187139868736,9.947250509867445e-05,0.029071800410747528,0.01931281015276909,29,0.3370018005371094,499,1600963128,0.00460232887417078,6.908374052727595e-05,6.908374052727595e-05,131
26,crimson-voice-134,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.fro_dist,False,fro_dist,True,3.882031160173938e-05,-0.000574964564293623,0.024028202518820763,-0.0011963723227381706,0.024084579199552536,5.637744834530167e-05,0.03222432732582092,0.013740534894168375,29,0.30886030197143555,499,1600963130,0.001865398371592164,4.81691567983944e-05,4.81691567983944e-05,133
27,pleasant-morning-134,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.inverse_margin,False,inverse_margin,True,5.932655039941892e-05,0.00038648166810162365,0.02787594124674797,0.0006826210301369429,0.02810091897845268,0.00022497684403788296,0.03455602377653122,0.016295254230499268,401,0.33106541633605957,499,1600963128,0.003226623870432377,5.620183947030455e-05,5.620183947030455e-05,131
28,fearless-thunder-133,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,0.00011224548507016152,0.0007916634203866124,0.042752474546432495,-0.00015381995763164014,0.042905475944280624,0.00015300133964046836,0.0,0.020704885944724083,35,0.3313407599925995,499,1600963128,0.005311538465321064,8.581094880355522e-05,8.581094880355522e-05,136
29,generous-monkey-132,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,0.00011224548507016152,0.0007916634203866124,0.042752474546432495,-0.00015895448450464755,0.042905475944280624,0.00015300133964046836,0.0,0.020704885944724083,35,0.3313407599925995,499,1600963023,0.005311538465321064,8.581094880355522e-05,8.581094880355522e-05,134
30,curious-vortex-131,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,0.00011224548507016152,0.0007916634203866124,0.042752474546432495,-0.00011038390221074224,0.042905475944280624,0.00015300133964046836,0.0,0.020704885944724083,35,0.3313407599925995,499,1600963009,0.005311538465321064,8.581094880355522e-05,8.581094880355522e-05,135
31,stoic-plant-130,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,0.00011224548507016152,0.0007916634203866124,0.042752474546432495,-0.0001256688847206533,0.042905475944280624,0.00015300133964046836,0.0,0.020704885944724083,35,0.3313407599925995,499,1600962995,0.005311538465321064,8.581094880355522e-05,8.581094880355522e-05,144
32,glowing-surf-129,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,5.476150909089483e-05,0.0002631956012919545,0.02575589343905449,0.0005168361240066588,0.02581069804728031,5.480435720528476e-05,0.03444746136665344,0.015352338552474976,179,0.3227035403251648,499,1600962986,0.0025757697876542807,5.1621394959511235e-05,5.1621394959511235e-05,138
33,snowy-terrain-128,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,5.781145955552347e-05,-0.0005912464112043381,0.027032334357500076,-0.0006766372243873775,0.027052924036979675,2.0589232008205727e-05,0.03680799901485443,0.015509245917201042,29,0.3219563663005829,499,1600962993,0.0026865587569773197,5.4105847084429115e-05,5.4105847084429115e-05,149
34,leafy-blaze-127,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_sum_of_spec_fft,False,log_sum_of_spec,True,4.500878640101291e-05,-0.0005801098886877298,0.02799408510327339,-0.0010322981979697945,0.02801218256354332,1.809778405004181e-05,0.05607916787266731,0.01088011171668768,282,0.2767278552055359,499,1600962974,0.0007959679933264852,5.602436431217939e-05,5.602436431217939e-05,137
35,denim-dream-124,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.pacbayes_init,False,pacbayes_init,True,3.087014556513168e-05,0.00017289997776970267,0.022027919068932533,0.0002313919976586476,0.022058585658669472,3.066622230107896e-05,0.04190899804234505,0.011834063567221165,179,0.29951173067092896,499,1600962979,0.0012633843580260873,4.411717236507684e-05,4.411717236507684e-05,144
36,graceful-lake-126,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,6.44488973193802e-05,-0.0005913129425607622,0.02922643162310123,-0.0009213711018674076,0.029318034648895264,9.160315676126628e-05,0.024939484894275665,0.017343562096357346,282,0.33200106024742126,499,1600962980,0.003491120645776391,5.863606929779053e-05,5.863606929779053e-05,145
37,noble-forest-124,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,2.4370994651690125e-05,0.00021353282500058413,0.01888580434024334,0.0003124682989437133,0.02057521231472492,0.0016894072759896517,0.08049874752759933,0.00961538776755333,326,0.2482231855392456,499,1600962980,0.0006424696184694767,4.11504261137452e-05,4.11504261137452e-05,145
38,dashing-tree-123,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,2.310064337507356e-05,-3.1889583624433726e-05,0.01937294565141201,-5.945845259702765e-05,0.01949997991323471,0.00012703353422693908,0.09922953695058824,0.008341957814991474,286,0.28752392530441284,499,1600962869,0.0006964679923839867,3.899995863321237e-05,3.899995863321237e-05,127
39,iconic-hill-122,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,dataset,sep24_v2,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,0.000101259232906159,0.0007591094472445548,0.039650674909353256,-0.0004222587449476123,0.03975643217563629,0.00010575870692264289,0.023930422961711884,0.0202131699770689,35,0.33625319600105286,499,1600962854,0.00510945962741971,7.951286534080282e-05,7.951286534080282e-05,136
